"Abstimmungs_Datum","Nr_Politische_Ebene","Name_Politische_Ebene","Abstimmungs_Text","Nr_Resultat_Gebiet","Name_Resultat_Gebiet","Nr_Wahlkreis_StZH","Name_Wahlkreis_StZH","Stimmberechtigt","Ja","Nein","Stimmbeteiligung (%)","Ja (%)","Nein (%)","StaendeJa","StaendeNein"
"1979-02-18",1,"Eidgenossenschaft","Stimm- und Wahlrecht für 18jährige",1,"Eidgenossenschaft","","","",934073,964749,49.6,49.2,50.8," 8 2/2","12 4/2"
"1979-02-18",1,"Eidgenossenschaft","Fuss- und Wanderwege",3,"Stadt Zürich","","","",111588,11630,50.0,90.6,9.4,"",""
"1979-02-18",1,"Eidgenossenschaft","Fuss- und Wanderwege",2,"Kanton Zürich","","","",321430,49995,54.4,86.5,13.5,"",""
"1979-02-18",1,"Eidgenossenschaft","Fuss- und Wanderwege",1,"Eidgenossenschaft","","","",1467357,424058,49.6,77.6,22.4,"19 6/2"," 1"
"1979-02-18",1,"Eidgenossenschaft","Volksinitiative ""gegen Suchtmittelreklame"" (Suchtmittelreklameverbot)",2,"Kanton Zürich","","","",160520,210260,54.4,43.3,56.7,"",""
"1978-12-03",2,"Kanton Zürich","Volksinitiative für die weiter Verwendung des Kasernenareals 
b) Volksinitiative für die Umwandlung des alten Kasernenareals in ein öffentliches Begegnungs-, Kultur-, Jugend- und Freizeitzentrum in einen öffentlichen Park",2,"Kanton Zürich","","","",99427,180290,45.4,35.5,64.5,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 19. April 1978 über die Berufsbildung",3,"Stadt Zürich","","","",60623,44664,43.8,57.6,42.4,"",""
"1978-12-03",2,"Kanton Zürich","Volksinitiative über die weitere Verwendung des Kasernenareals; 
a) Volksinitiative für die Schaffung eines Stadtparkes auf dem Kasernenareal",2,"Kanton Zürich","","","",133321,152956,45.4,46.6,53.4,"",""
"1978-12-03",2,"Kanton Zürich","Volksinitiative über die weitere Verwendung des Kasernenareals; 
a) Volksinitiative für die Schaffung eines Stadtparkes auf dem Kasernenareal",3,"Stadt Zürich","","","",51946,49868,43.9,51.0,49.0,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 19. April 1978 über die Berufsbildung",1,"Eidgenossenschaft","","","",902379,707746,43.2,56.0,44.0,"",""
"1978-12-03",2,"Kanton Zürich","Volksinitiative für die weiter Verwendung des Kasernenareals 
b) Volksinitiative für die Umwandlung des alten Kasernenareals in ein öffentliches Begegnungs-, Kultur-, Jugend- und Freizeitzentrum in einen öffentlichen Park",3,"Stadt Zürich","","","",36976,61832,43.9,37.4,62.6,"",""
"1978-12-03",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau der Seestrasse zur Umfahrung des Dorfkerns von Richterswil (27 Mio.)",2,"Kanton Zürich","","","",193107,91723,45.4,67.8,32.2,"",""
"1978-12-03",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau der Seestrasse zur Umfahrung des Dorfkerns von Richterswil (27 Mio.)",3,"Stadt Zürich","","","",63816,34966,43.9,64.6,35.4,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 19. April 1978 über die Berufsbildung",2,"Kanton Zürich","","","",186597,115854,45.4,61.7,38.3,"",""
"1978-12-03",1,"Eidgenossenschaft","Tierschutzgesetz vom 9. März 1978",1,"Eidgenossenschaft","","","",1339252,300045,43.3,81.7,18.3,"",""
"1978-12-03",1,"Eidgenossenschaft","Tierschutzgesetz vom 9. März 1978",3,"Stadt Zürich","","","",92448,15006,44.1,86.0,14.0,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 9. März 1978 über die Erfüllung sicherheitspolizeilicher Aufgaben des Bundes",1,"Eidgenossenschaft","","","",723719,920312,43.3,44.0,56.0,"",""
"1978-12-03",1,"Eidgenossenschaft","Milchwirtschaftsbeschluss 1977 vom 7. Oktober 1977",2,"Kanton Zürich","","","",213401,84314,45.3,71.7,28.3,"",""
"1978-12-03",1,"Eidgenossenschaft","Milchwirtschaftsbeschluss 1977 vom 7. Oktober 1977",3,"Stadt Zürich","","","",69994,32047,43.5,68.6,31.4,"",""
"1978-12-03",1,"Eidgenossenschaft","Tierschutzgesetz vom 9. März 1978",2,"Kanton Zürich","","","",266863,42118,45.7,86.4,13.6,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 9. März 1978 über die Erfüllung sicherheitspolizeilicher Aufgaben des Bundes",2,"Kanton Zürich","","","",157333,153064,45.7,50.7,49.3,"",""
"1978-12-03",1,"Eidgenossenschaft","Milchwirtschaftsbeschluss 1977 vom 7. Oktober 1977",1,"Eidgenossenschaft","","","",1092586,502405,43.2,68.5,31.5,"",""
"1978-12-03",1,"Eidgenossenschaft","Bundesgesetz vom 9. März 1978 über die Erfüllung sicherheitspolizeilicher Aufgaben des Bundes",3,"Stadt Zürich","","","",51965,56496,44.1,47.9,52.1,"",""
"1978-09-24",2,"Kanton Zürich","Änderung des Gesetzes über die Kinderzulagen für Arbeitnehmer",3,"Stadt Zürich","","","",82898,24733,46.3,77.0,23.0,"",""
"1978-09-24",3,"Stadt Zürich","Erhöhung der jährlichen Beiträge auf 0,8 Mio. an die Stiftung Musikakademie Zürich",3,"Stadt Zürich","","","",71694,43298,47.5,62.3,37.7,"",""
"1978-09-24",3,"Stadt Zürich","Verkürzung der wöchentlichen Arbeitszeit des städtischen Personals auf 43 Stunden",3,"Stadt Zürich","","","",49909,66146,47.5,43.0,57.0,"",""
"1978-09-24",3,"Stadt Zürich","Erschliessung des Quartiers Schwamendingen durch das Tram (123 Mio.)",3,"Stadt Zürich","","","",69170,44627,47.1,60.8,39.2,"",""
"1978-09-24",2,"Kanton Zürich","Beschluss des Kantonsrates über die Erhöhung des Staatsbeitrages an die Stiftung Konservatorium und Musikhochschule Zürich (jährlich höchstens 2,05 Mio.)",3,"Stadt Zürich","","","",71500,41017,46.8,63.5,36.5,"",""
"1978-09-24",2,"Kanton Zürich","Beschluss des Kantonsrates über die Erhöhung des Staatsbeitrages an die Stiftung Konservatorium und Musikhochschule Zürich (jährlich höchstens 2,05 Mio.)",2,"Kanton Zürich","","","",187923,128484,47.9,59.4,40.6,"",""
"1978-09-24",2,"Kanton Zürich","Gesetz über die Feuerpolizei und das Feuerwehrwesen",2,"Kanton Zürich","","","",206042,85757,47.5,70.6,29.4,"",""
"1978-09-24",3,"Stadt Zürich","Erstellung einer Fernheizleitung im Industriequartier (17 Mio.)",3,"Stadt Zürich","","","",93431,17760,47.1,84.0,16.0,"",""
"1978-09-24",2,"Kanton Zürich","Änderung des Gesetzes über die Kinderzulagen für Arbeitnehmer",2,"Kanton Zürich","","","",237970,69157,47.5,77.5,22.5,"",""
"1978-09-24",1,"Eidgenossenschaft","Gründung des Kantons Jura",3,"Stadt Zürich","","","",96506,18652,46.8,83.8,16.2,"",""
"1978-09-24",2,"Kanton Zürich","Gesetz über die Ausbildung von Lehrern für die Vorschulstufe und die Volksschule (Lehrerbildungsgesetz)",3,"Stadt Zürich","","","",67846,36422,46.3,65.1,34.9,"",""
"1978-09-24",1,"Eidgenossenschaft","Gründung des Kantons Jura",1,"Eidgenossenschaft","","","",1309841,281873,42.0,82.3,17.7,"19 6/2"," 0"
"1978-09-24",1,"Eidgenossenschaft","Gründung des Kantons Jura",2,"Kanton Zürich","","","",267680,57112,48.0,82.4,17.6,"",""
"1978-09-24",2,"Kanton Zürich","Gesetz über die Feuerpolizei und das Feuerwehrwesen",3,"Stadt Zürich","","","",73748,27954,46.3,72.5,27.5,"",""
"1978-09-24",2,"Kanton Zürich","Änderung des Gesetzes über die Verkehrsabgaben und den Vollzug des Strassenverkehrsrechtes des Bundes",2,"Kanton Zürich","","","",137270,166637,47.9,45.2,54.8,"",""
"1978-09-24",2,"Kanton Zürich","Änderung des Gesetzes über die Verkehrsabgaben und den Vollzug des Strassenverkehrsrechtes des Bundes",3,"Stadt Zürich","","","",55328,50817,46.8,52.1,47.9,"",""
"1978-09-24",2,"Kanton Zürich","Gesetz über die Ausbildung von Lehrern für die Vorschulstufe und die Volksschule (Lehrerbildungsgesetz)",2,"Kanton Zürich","","","",190530,108757,47.5,63.7,36.3,"",""
"1978-05-28",3,"Stadt Zürich","Erweiterung der Kläranlage Werdhölzli (232 Mio.)",3,"Stadt Zürich","","","",102240,6076,44.6,94.4,5.6,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 16. Dezember 1977 über die Volksinitiative
für 12 motorfahrzeugfreie und motorflugzeugfreie Sonntage pro Jahr
(Burgdorfer Initiative)",1,"Eidgenossenschaft","","","",678162,1191204,49.1,36.3,63.7," 0","19 6/2"
"1978-05-28",2,"Kanton Zürich","Anpassung der politischen Rechte an die Bundesgesetzgebung 
a) Änderung der Art. 17, 18, 30, 44, 50 und 60 der Kantonsverfassung",3,"Stadt Zürich","","","",61570,23560,41.4,72.3,27.7,"",""
"1978-05-28",2,"Kanton Zürich","Anpassung der politischen Rechte an die Bundesgesetzgebung 
a) Änderung der Art. 17, 18, 30, 44, 50 und 60 der Kantonsverfassung",2,"Kanton Zürich","","","",189894,68813,45.8,73.4,26.6,"",""
"1978-05-28",2,"Kanton Zürich","Erhöhung der Unterschriftenzahl (10'000 Stimmberechtigte) für Volksinitiativen (Verfassungsgesetz über die Änderung von Art. 29 der Kantonsverfassung)",3,"Stadt Zürich","","","",64751,42726,44.7,60.2,39.8,"",""
"1978-05-28",2,"Kanton Zürich","Erhöhung der Unterschriftenzahl (10'000 Stimmberechtigte) für Volksinitiativen (Verfassungsgesetz über die Änderung von Art. 29 der Kantonsverfassung)",2,"Kanton Zürich","","","",208180,113509,49.3,64.7,35.3,"",""
"1978-05-28",2,"Kanton Zürich","Gesetz über die Zürcher Kantonalbank",3,"Stadt Zürich","","","",80404,16206,44.7,83.2,16.8,"",""
"1978-05-28",2,"Kanton Zürich","Gesetz über die Zürcher Kantonalbank",2,"Kanton Zürich","","","",232978,56248,49.3,80.6,19.4,"",""
"1978-05-28",2,"Kanton Zürich","Anpassung der politischen Rechte an die Bundesgesetzgebung 
b) Änderung des Gesetzes über die Wahlen und Abstimmungen und des Gesetzes über das Vorschlagsrecht des Volkes",3,"Stadt Zürich","","","",59498,25539,41.4,70.0,30.0,"",""
"1978-05-28",2,"Kanton Zürich","Anpassung der politischen Rechte an die Bundesgesetzgebung 
b) Änderung des Gesetzes über die Wahlen und Abstimmungen und des Gesetzes über das Vorschlagsrecht des Volkes",2,"Kanton Zürich","","","",184841,73149,45.8,71.6,28.4,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 16. Dezember 1977 über die Volksinitiative
für 12 motorfahrzeugfreie und motorflugzeugfreie Sonntage pro Jahr
(Burgdorfer Initiative)",3,"Stadt Zürich","","","",50783,64113,46.1,44.2,55.8,"",""
"1978-05-28",3,"Stadt Zürich","Übernahme der von der Gasverbund Ostschweiz AG für den Partner Zürich erstellten Regionalnetzteile durch die Gasversorgung (33,2 Mio.)",3,"Stadt Zürich","","","",85727,16322,44.6,84.0,16.0,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 16. Dezember 1977 über die Volksinitiative
für 12 motorfahrzeugfreie und motorflugzeugfreie Sonntage pro Jahr
(Burgdorfer Initiative)",2,"Kanton Zürich","","","",143711,207239,51.6,40.9,59.1,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über den Schutz der Schwangerschaft und die Strafbarkeit des Schwangerschaftsabbruchs (Indikatorenmodell)",3,"Stadt Zürich","","","",29992,78460,45.5,27.7,72.3,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über den Schutz der Schwangerschaft und die Strafbarkeit des Schwangerschaftsabbruchs (Indikatorenmodell)",1,"Eidgenossenschaft","","","",559103,1233149,48.9,31.2,68.8,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 24. Juni 1077 über das Zeitgesetz (Grundlage für die Einführung der Sommerzeit)",3,"Stadt Zürich","","","",60672,51419,45.7,54.1,45.9,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 24. Juni 1077 über das Zeitgesetz (Grundlage für die Einführung der Sommerzeit)",2,"Kanton Zürich","","","",175200,169606,51.2,50.8,49.2,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 24. Juni 1077 über das Zeitgesetz (Grundlage für die Einführung der Sommerzeit)",1,"Eidgenossenschaft","","","",886376,963862,49.0,47.9,52.1,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 7. Oktober 1977 über die Förderung der Hochschulen und die Forschung (HFG)",3,"Stadt Zürich","","","",60345,51030,45.5,54.2,45.8,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 7. Oktober 1977 über die Förderung der Hochschulen und die Forschung (HFG)",2,"Kanton Zürich","","","",161443,178948,50.9,47.4,52.6,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 7. Oktober 1977 über die Förderung der Hochschulen und die Forschung (HFG)",1,"Eidgenossenschaft","","","",792458,1037020,48.9,43.3,56.7,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über die Änderung des Zolltarif-Gesetzes (Abbau der Brotverbilligung)",3,"Stadt Zürich","","","",62227,42507,45.0,59.4,40.6,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über die Änderung des Zolltarif-Gesetzes (Abbau der Brotverbilligung)",2,"Kanton Zürich","","","",203666,119878,50.3,62.9,37.1,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über die Änderung des Zolltarif-Gesetzes (Abbau der Brotverbilligung)",1,"Eidgenossenschaft","","","",971908,801167,48.7,54.8,45.2,"",""
"1978-05-28",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über den Schutz der Schwangerschaft und die Strafbarkeit des Schwangerschaftsabbruchs (Indikatorenmodell)",2,"Kanton Zürich","","","",98001,234207,50.8,29.5,70.5,"",""
"1978-04-02",2,"Kanton Zürich","Gesetz über die Finanzierung von Massnahmen zur Förderung des öffentlichen Verkehrs (Verkehrsfonds-Gesetz) (jährlich mindestens 40 Mio.)",2,"Kanton Zürich","","","",125981,80999,32.0,60.9,39.1,"",""
"1978-04-02",2,"Kanton Zürich","Volksinitiative für verbesserten Rechtsschutz in Mietstreitigkeiten (Ausdehnung der Kompetenzen der Mietgerichte)",2,"Kanton Zürich","","","",113107,95608,32.0,54.2,45.8,"",""
"1978-04-02",2,"Kanton Zürich","Gesetz über die Finanzierung von Massnahmen zur Förderung des öffentlichen Verkehrs (Verkehrsfonds-Gesetz) (jährlich mindestens 40 Mio.)",3,"Stadt Zürich","","","",43595,19587,26.3,69.0,31.0,"",""
"1978-04-02",2,"Kanton Zürich","Volksinitiative für verbesserten Rechtsschutz in Mietstreitigkeiten (Ausdehnung der Kompetenzen der Mietgerichte)",3,"Stadt Zürich","","","",41005,22855,26.3,64.2,35.8,"",""
"1978-04-02",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau einer Parkierungsanlage bei der Universität Zürich-Irchel (8,4 Mio.)",3,"Stadt Zürich","","","",27009,37308,26.4,42.0,58.0,"",""
"1978-04-02",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für die Errichtung einer Drogenklinik in Oberembrach (4,15 Mio.)",3,"Stadt Zürich","","","",41150,23998,26.4,63.2,36.8,"",""
"1978-04-02",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für die Errichtung einer Drogenklinik in Oberembrach (4,15 Mio.)",2,"Kanton Zürich","","","",138673,78184,32.5,63.9,36.1,"",""
"1978-04-02",2,"Kanton Zürich","Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau einer Parkierungsanlage bei der Universität Zürich-Irchel (8,4 Mio.)",2,"Kanton Zürich","","","",104472,107603,32.5,49.3,50.7,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über den Konjunkturartikel der Bundesverfassung",1,"Eidgenossenschaft","","","",1172130,542634,48.0,68.4,31.6,"19 6/2"," 0"
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 10. April 1975 zur Herabsenkung des AHV-Alters",3,"Stadt Zürich","","","",28895,102101,52.6,22.1,77.9,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 10. April 1975 zur Herabsenkung des AHV-Alters",2,"Kanton Zürich","","","",68066,280830,51.5,19.5,80.5,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 10. April 1975 zur Herabsenkung des AHV-Alters",1,"Eidgenossenschaft","","","",377017,1451220,48.3,20.6,79.4," 0","19 6/2"
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über den Konjunkturartikel der Bundesverfassung",3,"Stadt Zürich","","","",92020,27226,51.6,77.2,22.8,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss vom 7. Oktober 1977 über den Konjunkturartikel der Bundesverfassung",2,"Kanton Zürich","","","",243763,77420,50.6,75.9,24.1,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über die Alters- und Hinterlassenenversicherung (9. AHV-Revision)",3,"Stadt Zürich","","","",100389,30282,52.6,76.8,23.2,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über die Alters- und Hinterlassenenversicherung (9. AHV-Revision)",2,"Kanton Zürich","","","",235796,110451,51.4,68.1,31.9,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesgesetz vom 24. Juni 1977 über die Alters- und Hinterlassenenversicherung (9. AHV-Revision)",1,"Eidgenossenschaft","","","",1192144,625566,48.3,65.6,34.4,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Juli 1974 
""Demokratie im Nationalstrassenbau""",3,"Stadt Zürich","","","",61001,66943,52.2,47.7,52.3,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Juli 1974 
""Demokratie im Nationalstrassenbau""",2,"Kanton Zürich","","","",146931,192579,51.2,43.3,56.7,"",""
"1978-02-26",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Juli 1974 
""Demokratie im Nationalstrassenbau""",1,"Eidgenossenschaft","","","",696501,1104292,48.2,38.7,61.3," 0","19 6/2"
"1978-01-22",3,"Stadt Zürich","Sanierung der Wohnkolonie Limmatstrasse, Industriequartier (16,3 Mio.)",3,"Stadt Zürich","","","",76435,16731,38.9,82.0,18.0,"",""
"1977-12-04",3,"Stadt Zürich","b) Gegenvorschlag des Gemeinderates zur Initiative für den Bau eines Chronischkrankenheimes im Quartier Wiedikon",3,"Stadt Zürich","","","",43910,45561,42.9,49.1,50.9,"",""
"1977-12-04",2,"Kanton Zürich","Gesetz über Sparmassnahmen im kantonalen Finanzhaushalt",3,"Stadt Zürich","","","",88801,15370,44.0,85.2,14.8,"",""
"1977-12-04",2,"Kanton Zürich","Volsinitiative für die Trennung von Staat und Kirche",2,"Kanton Zürich","","","",82560,227808,46.8,26.6,73.4,"",""
"1977-12-04",2,"Kanton Zürich","Volsinitiative für die Trennung von Staat und Kirche",3,"Stadt Zürich","","","",31476,75880,44.0,29.3,70.7,"",""
"1977-12-04",3,"Stadt Zürich","a) Änderung der Gemeindeordnung: Neue Bezeichnung im Bereich des Schulwesens",3,"Stadt Zürich","","","",67146,20528,42.9,76.6,23.4,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über Massnahmen zum Ausgleich des Bundeshaushaltes",3,"Stadt Zürich","","","",61608,37719,42.1,62.0,38.0,"",""
"1977-12-04",3,"Stadt Zürich","a) Änderung der Gemeindeordnung: Anpassung an das kantonale Planungs- und Baugesetz",3,"Stadt Zürich","","","",75499,14706,42.9,83.7,16.3,"",""
"1977-12-04",3,"Stadt Zürich","Sanierung des Sihlquais zwischen Limmat- und Gerstenstrasse, Zürich 5
(2,48 Mio.)",3,"Stadt Zürich","","","",62244,39054,42.9,61.4,38.6,"",""
"1977-12-04",3,"Stadt Zürich","Gegenvorschlag des Gemeinderates zur Volksinitiative für einen reduzierten Ausbau der Limmattalstrasse zwischen Frankentaler- und Winzerstrasse, Quartier Höngg (8,93 Mio.)",3,"Stadt Zürich","","","",75413,25892,42.9,74.4,25.6,"",""
"1977-12-04",3,"Stadt Zürich","a) Initiative von Mitgliedern des Gemeinderates vom 24. April 1974 für den Bau eines Chronischkrankenheimes, Quartier Wiedikon (36 Mio.)",3,"Stadt Zürich","","","",51095,49194,42.9,50.9,49.1,"",""
"1977-12-04",2,"Kanton Zürich","Gesetz über Sparmassnahmen im kantonalen Finanzhaushalt",2,"Kanton Zürich","","","",257719,43457,46.8,85.6,14.4,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über die Einführung eines zivilen Ersatzdienstes",1,"Eidgenossenschaft","","","",533733,885868,38.3,37.6,62.4," 0","19 6/2"
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über Massnahmen zum Ausgleich des Bundeshaushaltes",2,"Kanton Zürich","","","",195393,90937,44.4,68.2,31.8,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über die politischen Rechte",2,"Kanton Zürich","","","",178520,100313,44.2,64.0,36.0,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über Massnahmen zum Ausgleich des Bundeshaushaltes",1,"Eidgenossenschaft","","","",869266,523125,38.2,62.4,37.6,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren ""zur Steuerharmonisierung, zur stärkeren Besteuerung des Reichtums und zur Entlastung der unteren Einkommen (Reichtumsteuer-Initiative)""",2,"Kanton Zürich","","","",124076,176116,44.8,41.3,58.7,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über die politischen Rechte",1,"Eidgenossenschaft","","","",809862,552962,38.1,59.4,40.6,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren ""zur Steuerharmonisierung, zur stärkeren Besteuerung des Reichtums und zur Entlastung der unteren Einkommen (Reichtumsteuer-Initiative)""",3,"Stadt Zürich","","","",51837,52976,42.4,49.5,50.5,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesgesetz über die politischen Rechte",3,"Stadt Zürich","","","",55204,41858,42.1,56.9,43.1,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über das Volksbegehren ""zur Steuerharmonisierung, zur stärkeren Besteuerung des Reichtums und zur Entlastung der unteren Einkommen (Reichtumsteuer-Initiative)""",1,"Eidgenossenschaft","","","",637994,800138,38.3,44.4,55.6," 2 1/2","17 5/2"
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über die Einführung eines zivilen Ersatzdienstes",2,"Kanton Zürich","","","",118323,179305,44.7,39.8,60.2,"",""
"1977-12-04",1,"Eidgenossenschaft","Bundesbeschluss über die Einführung eines zivilen Ersatzdienstes",3,"Stadt Zürich","","","",45796,57393,42.3,44.4,55.6,"",""
"1977-09-25",3,"Stadt Zürich","Gegenvorschlag des Gemeinderates zur Volksinitiative für ein Kultur- und Freizeitzentrum in Zürich Wollishofen (Rote Fabrik)",3,"Stadt Zürich","","","",81204,34077,50.2,70.4,29.6,"",""
"1977-09-25",2,"Kanton Zürich","Gesetz über die Änderung des Verwaltungsrechtspflegegesetzes, des Gerichtsverfassungsgesetzes und des Gesetzes über die Wahlen und Abstimmungen (Kantonaler Ombudsmann)",3,"Stadt Zürich","","","",88596,22169,51.0,80.0,20.0,"",""
"1977-09-25",2,"Kanton Zürich","Gesetz über die Änderung des Gerichtsverfassungsgesetzes und der Strafprozessordnung (Wirtschaftskriminalität)",2,"Kanton Zürich","","","",289855,27860,51.6,91.2,8.8,"",""
"1977-09-25",2,"Kanton Zürich","Gesetz über die Änderung des Gerichtsverfassungsgesetzes und der Strafprozessordnung (Wirtschaftskriminalität)",3,"Stadt Zürich","","","",106225,6364,49.1,94.3,5.7,"",""
"1977-09-25",2,"Kanton Zürich","Verfassungsgesetz über die Änderung von Art. 57 der Staatsverfassung",2,"Kanton Zürich","","","",234669,51053,51.6,82.1,17.9,"",""
"1977-09-25",2,"Kanton Zürich","Verfassungsgesetz über die Änderung von Art. 57 der Staatsverfassung",3,"Stadt Zürich","","","",86458,13529,49.1,86.5,13.5,"",""
"1977-09-25",2,"Kanton Zürich","Volksinitiative auf Einreichung einer Standesinitiative ""Sterbehilfe auf Wunsch für Unheilbar-Kranke""",3,"Stadt Zürich","","","",71577,49553,51.0,59.1,40.9,"",""
"1977-09-25",3,"Stadt Zürich","Neuordnung der städtischen Beitragsleistungen an die Schule für Soziale Arbeit
(0,7 Mio.)",3,"Stadt Zürich","","","",88211,28536,50.9,75.6,24.4,"",""
"1977-09-25",3,"Stadt Zürich","Erwerb der Liegenschaft Limmatstr 77 und 87/ Konradstr 76 und 78, Industriequartier, für die Berufsschulen (Areal Reishauer) (13,9 Mio.)",3,"Stadt Zürich","","","",83087,34264,50.2,70.8,29.2,"",""
"1977-09-25",3,"Stadt Zürich","Erwerb der Liegenschaften Limmatstr. 309/ Heinrichstr 240, Industriequartier, für die Berufsschulen (Areal Schütze) (20,4 Mio.)",3,"Stadt Zürich","","","",79486,37914,50.2,67.7,32.3,"",""
"1977-09-25",3,"Stadt Zürich","Verbot von Richtlinien für Behördenmitlieder (Ergänzung der Gemeindeordnung)",3,"Stadt Zürich","","","",82111,21920,50.2,78.9,21.1,"",""
"1977-09-25",3,"Stadt Zürich","b) Gegenvorschlag des Stadtrates für einen Neubau der Quaibrücke (28 Mio.)",3,"Stadt Zürich","","","",40297,77219,50.9,34.3,65.7,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Januar 1976 ""für die Fristenlösung (Strafloser Schwangerschaftsabbruch während 12 Wochen)""",3,"Stadt Zürich","","","",79820,44053,50.9,64.4,35.6,"",""
"1977-09-25",3,"Stadt Zürich","Erlass von Sonderbauvorschriften für das Hochschulquartier",3,"Stadt Zürich","","","",57037,52896,50.9,51.9,48.1,"",""
"1977-09-25",3,"Stadt Zürich","a) Volksinitiative vom 13. Juni 1074 für die Instandstellung der Quaibrücke (19 Mio.)",3,"Stadt Zürich","","","",77028,43301,50.9,64.0,36.0,"",""
"1977-09-25",2,"Kanton Zürich","Gesetz über die Änderung des Verwaltungsrechtspflegegesetzes, des Gerichtsverfassungsgesetzes und des Gesetzes über die Wahlen und Abstimmungen (Kantonaler Ombudsmann)",2,"Kanton Zürich","","","",234268,85666,54.1,73.2,26.8,"",""
"1977-09-25",2,"Kanton Zürich","Volksinitiative auf Einreichung einer Standesinitiative ""Sterbehilfe auf Wunsch für Unheilbar-Kranke""",2,"Kanton Zürich","","","",203148,144822,54.1,58.4,41.6,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 22. Januar 1976 ""für die Fristenlösung (Strafloser Schwangerschaftsabbruch während 12 Wochen)""",2,"Kanton Zürich","","","",216849,143153,54.5,60.2,39.8,"",""
"1977-09-25",1,"Eidgenossenschaft","Bundesbeschluss über die Volksinitiative vom 26. September 1974 ""gegen die Luftverschmutzung durch Motorfahrzeuge""",3,"Stadt Zürich","","","",70548,51857,50.5,57.6,42.4,"",""
