Gemeinde,0-4 Jahre,5-9 Jahre,10-14 Jahre,15-19 Jahre,20-24 Jahre,25-29 Jahre,30-34 Jahre,35-39 Jahre,40-44 Jahre,45-49 Jahre,50-54 Jahre,55-59 Jahre,60-64 Jahre,65-69 Jahre,70-74 Jahre,75-79 Jahre,80-84 Jahre,85-89 Jahre,90-94 Jahre,95-99 Jahre,100 Jahre und mehr,Kanton,Bezirk,Sprachregion
,Youth,Youth,Youth,Youth,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Adults,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,Seniors,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Flumenthal,0.045816733067729085,0.037848605577689244,0.04183266932270916,0.05179282868525897,0.053784860557768925,0.06274900398406374,0.060756972111553786,0.05876494023904383,0.055776892430278883,0.07071713147410359,0.10856573705179283,0.08864541832669323,0.05976095617529881,0.046812749003984064,0.05179282868525897,0.049800796812749,0.026892430278884463,0.014940239043824702,0.010956175298804782,0.00199203187250996,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Grenchen,0.04894664529425235,0.0449393176093428,0.03990153423402794,0.04345088161209068,0.05478589420654912,0.06812457064346233,0.07115869017632241,0.06846805587359743,0.0616555988092512,0.060854133272269295,0.07734142431875429,0.07493702770780857,0.06388825280512939,0.05919395465994962,0.04803068468055874,0.04259216853675292,0.032287611632699796,0.024902679184795055,0.012193725669796198,0.002232653995878177,0.0001144950767117014,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Günsberg,0.04931972789115646,0.0467687074829932,0.04081632653061224,0.05272108843537415,0.0467687074829932,0.04251700680272109,0.055272108843537414,0.07482993197278912,0.06037414965986394,0.07142857142857142,0.07738095238095238,0.09693877551020408,0.08078231292517007,0.05357142857142857,0.050170068027210885,0.045068027210884355,0.030612244897959183,0.015306122448979591,0.006802721088435374,0.002551020408163265,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Hubersdorf,0.050203527815468114,0.06512890094979647,0.06241519674355495,0.0407055630936228,0.06377204884667571,0.021709633649932156,0.03934871099050204,0.06512890094979647,0.06784260515603799,0.07869742198100407,0.08276797829036635,0.08683853459972862,0.08955223880597014,0.07869742198100407,0.04206241519674356,0.023066485753052916,0.016282225237449117,0.017639077340569877,0.004070556309362279,0.004070556309362279,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Kammersrohr,0.0,0.03125,0.0625,0.03125,0.0625,0.125,0.0625,0.0625,0.0,0.0625,0.125,0.03125,0.09375,0.09375,0.03125,0.09375,0.0,0.03125,0.0,0.0,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Langendorf,0.03468208092485549,0.049658434051497634,0.048870204939569103,0.04466631634261692,0.04519180241723594,0.04019968470835523,0.05044666316342617,0.05754072517078297,0.06594850236468734,0.06621124540199684,0.0790856542301629,0.08512874408828167,0.07015239096163951,0.0719915922228061,0.055176037834997374,0.05386232264844982,0.03573305307409354,0.027062532842879662,0.014713610089332634,0.0036784025223331584,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Lommiswil,0.0512987012987013,0.05649350649350649,0.05389610389610389,0.048701298701298704,0.04090909090909091,0.04090909090909091,0.05064935064935065,0.06818181818181818,0.05909090909090909,0.07077922077922078,0.08376623376623377,0.07662337662337662,0.08376623376623377,0.06298701298701298,0.05974025974025974,0.04220779220779221,0.033766233766233764,0.00909090909090909,0.006493506493506494,0.0006493506493506494,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Oberdorf (SO),0.04974271012006861,0.046883933676386505,0.05546026300743282,0.0548885077186964,0.04745568896512293,0.03430531732418525,0.04173813607775872,0.06060606060606061,0.05202973127501429,0.07432818753573471,0.08576329331046312,0.09548313321898227,0.0823327615780446,0.06746712407089765,0.048027444253859346,0.044596912521440824,0.0274442538593482,0.022870211549456832,0.006289308176100629,0.002287021154945683,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Riedholz,0.04778303917348257,0.056392595781317265,0.058114507102884204,0.04563065002152389,0.03572965992251399,0.039603960396039604,0.054240206629358585,0.0654326302195437,0.0705983641842445,0.077916487300904,0.0865260439087387,0.07447266465777012,0.07533362031855359,0.06629358588032716,0.04950495049504951,0.041325871717606544,0.030994403788204908,0.015497201894102454,0.0064571674558760225,0.002152389151958674,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Rüttenen,0.04573378839590444,0.05460750853242321,0.048464163822525594,0.03686006825938567,0.043003412969283276,0.030034129692832763,0.060068259385665526,0.0696245733788396,0.07098976109215017,0.06143344709897611,0.07030716723549488,0.07849829351535836,0.08668941979522184,0.0696245733788396,0.05802047781569966,0.05187713310580205,0.03754266211604096,0.017747440273037544,0.008191126279863481,0.0006825938566552901,0.0,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Selzach,0.054164239953407106,0.0512521840419336,0.0442632498543972,0.052125800815375656,0.05154338963308096,0.050669772859638904,0.061153174140943505,0.07076295864880605,0.0675596971461852,0.07920792079207921,0.075713453698311,0.07833430401863715,0.06027955736750146,0.052708211997670354,0.054455445544554455,0.041642399534071055,0.027955736750145604,0.018345952242283053,0.005824111822947,0.0017472335468841002,0.00029120559114735004,Solothurn,Bezirk Lebern,Deutsches Sprachgebiet
Boningen,0.04681404421326398,0.05201560468140442,0.055916775032509754,0.04291287386215865,0.06241872561768531,0.07022106631989597,0.07802340702210664,0.07802340702210664,0.06371911573472042,0.06892067620286085,0.09232769830949285,0.10013003901170352,0.07152145643693109,0.04681404421326398,0.02860858257477243,0.011703511053315995,0.014304291287386216,0.009102730819245773,0.0039011703511053317,0.002600780234070221,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Däniken,0.050446122168840084,0.042210020590253944,0.043239533287577216,0.04770075497597804,0.04975978037062457,0.06280027453671928,0.07035003431708992,0.07687028140013727,0.06142759094028826,0.06451612903225806,0.08030199039121483,0.08270418668496911,0.07789979409746053,0.057309540150995195,0.05319148936170213,0.032944406314344546,0.02299245024021963,0.017844886753603295,0.004461221688400824,0.001029512697323267,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Dulliken,0.05096418732782369,0.04466745375836285,0.04171585989767808,0.050373868555686735,0.06257378984651712,0.0686737504919323,0.07890594254230618,0.06473829201101929,0.05627705627705628,0.0590318772136954,0.07752853207398662,0.07615112160566706,0.07221566312475404,0.05057064147973239,0.051357733175914994,0.0375836284927194,0.029909484454939,0.018693427784336875,0.006690279417552145,0.0011806375442739079,0.0001967729240456513,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Eppenberg-Wöschnau,0.03058103975535168,0.04281345565749235,0.03669724770642202,0.03058103975535168,0.0581039755351682,0.07339449541284404,0.0856269113149847,0.09785932721712538,0.07339449541284404,0.07033639143730887,0.05504587155963303,0.07951070336391437,0.06116207951070336,0.0672782874617737,0.06422018348623854,0.039755351681957186,0.012232415902140673,0.012232415902140673,0.009174311926605505,0.0,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Fulenbach,0.050980392156862744,0.05938375350140056,0.050980392156862744,0.04649859943977591,0.04201680672268908,0.04145658263305322,0.058823529411764705,0.0711484593837535,0.0711484593837535,0.08235294117647059,0.08347338935574229,0.07899159663865546,0.07563025210084033,0.056022408963585436,0.05378151260504202,0.040336134453781515,0.01904761904761905,0.011204481792717087,0.0061624649859943975,0.0005602240896358543,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Gretzenbach,0.05217704210147535,0.06369197553076646,0.04534005037783375,0.060453400503778336,0.04749910039582584,0.055415617128463476,0.06297229219143577,0.06765023389708529,0.06009355883411299,0.07196833393306945,0.07736595897804965,0.08204390068369917,0.08132421734436848,0.05829435048578625,0.04713925872616049,0.030586541921554515,0.016552716804605974,0.012594458438287154,0.0061173083843109035,0.0007196833393306944,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Gunzgen,0.04534461910519952,0.05441354292623942,0.03990326481257558,0.04534461910519952,0.05199516324062878,0.046553808948004836,0.051390568319226115,0.07496977025392987,0.07376058041112454,0.07255139056831923,0.08524788391777509,0.09189842805320435,0.08887545344619105,0.06106408706166868,0.04353083434099154,0.03325272067714631,0.020556227327690448,0.016324062877871828,0.003022974607013301,0.0,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Hägendorf,0.05505836575875486,0.05330739299610895,0.05291828793774319,0.05,0.05330739299610895,0.05019455252918288,0.06556420233463035,0.07373540856031129,0.07120622568093385,0.07976653696498054,0.07704280155642024,0.07295719844357977,0.061284046692607,0.05252918287937743,0.04785992217898833,0.03599221789883268,0.02217898832684825,0.016536964980544747,0.006809338521400778,0.0017509727626459145,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Kappel (SO),0.05941807044410413,0.05145482388973966,0.04961715160796325,0.04655436447166922,0.053905053598774885,0.05941807044410413,0.06799387442572741,0.07289433384379786,0.056967840735068914,0.06401225114854518,0.07932618683001531,0.08453292496171516,0.07166921898928025,0.0557427258805513,0.046860643185298624,0.03828483920367534,0.022358346094946403,0.013782542113323124,0.004287901990811639,0.0009188361408882082,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Olten,0.05076362845806837,0.040545681830534266,0.03505625305723137,0.036251970215772596,0.05456818305342682,0.10506005761182673,0.1005489428773303,0.08071090820153269,0.05918799934779064,0.05848143920865265,0.06984075221479429,0.06652535463883907,0.05614435567150389,0.04380672862655579,0.03891515843252351,0.036415022555573676,0.03184955704114354,0.022229468992880048,0.010380998967335181,0.0026088374368172184,0.00010870155986738409,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Rickenbach (SO),0.04046242774566474,0.04816955684007707,0.04527938342967245,0.03371868978805395,0.041425818882466284,0.0674373795761079,0.07707129094412331,0.06647398843930635,0.07321772639691715,0.07321772639691715,0.08670520231213873,0.0905587668593449,0.08285163776493257,0.057803468208092484,0.041425818882466284,0.03371868978805395,0.02697495183044316,0.007707129094412331,0.005780346820809248,0.0,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Schönenwerd,0.05235602094240838,0.05054369714055578,0.049134111961337094,0.045308095046314945,0.06202174788562223,0.06927104309303263,0.0702778896496174,0.0648409182440596,0.05879983890455095,0.07289569069673782,0.07188884414015304,0.07672170761175996,0.06322996375352397,0.05537656061216271,0.042287555376560614,0.03564236810310109,0.0324204591220298,0.01792186870720902,0.00684655658477648,0.0022150624244865083,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Starrkirch-Wil,0.047953216374269005,0.0608187134502924,0.044444444444444446,0.054385964912280704,0.05497076023391813,0.05263157894736842,0.05263157894736842,0.04912280701754386,0.06140350877192982,0.0783625730994152,0.08654970760233918,0.0912280701754386,0.06900584795321638,0.05087719298245614,0.05555555555555555,0.04269005847953217,0.026900584795321637,0.016374269005847954,0.004093567251461989,0.0,0.0,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Walterswil (SO),0.027624309392265192,0.04281767955801105,0.06906077348066299,0.04005524861878453,0.062154696132596686,0.029005524861878452,0.05662983425414365,0.04281767955801105,0.06906077348066299,0.08149171270718232,0.08701657458563536,0.11602209944751381,0.07458563535911603,0.062154696132596686,0.05386740331491713,0.034530386740331494,0.022099447513812154,0.022099447513812154,0.0055248618784530384,0.0,0.0013812154696132596,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Wangen bei Olten,0.05122711336190105,0.048110634982469806,0.046357615894039736,0.04908453447604207,0.05687573042462018,0.0621347876899104,0.065835605765485,0.07537982080249318,0.0621347876899104,0.0621347876899104,0.08122321776392677,0.08102843786521231,0.07012076353720297,0.05356447214647449,0.045773276197896375,0.029022204908453447,0.025126606934164394,0.023178807947019868,0.009349435138293729,0.0019477989871445266,0.00038955979742890534,Solothurn,Bezirk Olten,Deutsches Sprachgebiet
Solothurn,0.04423315419594874,0.039213370341935866,0.03767790704541428,0.035315655819996454,0.05533573495541251,0.0954940057875155,0.09254119175574323,0.07328884426858796,0.06218626350912419,0.06029646252878994,0.06939112974664856,0.06885962322092955,0.06319022027992677,0.05137896415283765,0.04700879938581468,0.04110317132227012,0.028524183546920216,0.02096497962558318,0.010984468198192878,0.0028937577511368336,0.00011811256127089116,Solothurn,Bezirk Solothurn,Deutsches Sprachgebiet
Bärschwil,0.03745318352059925,0.04744069912609238,0.03620474406991261,0.0449438202247191,0.03245942571785269,0.04119850187265917,0.03245942571785269,0.06367041198501873,0.05368289637952559,0.07116104868913857,0.09488139825218476,0.10986267166042447,0.08114856429463171,0.09113607990012484,0.07116104868913857,0.0449438202247191,0.018726591760299626,0.02122347066167291,0.006242197253433208,0.0,0.0,Solothurn,Bezirk Thierstein,Deutsches Sprachgebiet
Beinwil (SO),0.03636363636363636,0.06909090909090909,0.05090909090909091,0.06909090909090909,0.05454545454545454,0.04727272727272727,0.04,0.06545454545454546,0.05090909090909091,0.07636363636363637,0.05090909090909091,0.09454545454545454,0.07272727272727272,0.05818181818181818,0.06181818181818182,0.03272727272727273,0.03636363636363636,0.01090909090909091,0.02181818181818182,0.0,0.0,Solothurn,Bezirk Thierstein,Deutsches Sprachgebiet
Breitenbach,0.047266223811957074,0.04905467552376086,0.04931016862544711,0.04854368932038835,0.06591722023505366,0.06821665815022994,0.05365355135411344,0.056463975472662235,0.05518650996423097,0.06387327542156362,0.0807358201328564,0.08661216147164026,0.06770567194685743,0.057230454777721,0.050076647930505876,0.03832396525293817,0.029381706693919263,0.021972406745017884,0.008942258559018906,0.0015329586101175269,0.0,Solothurn,Bezirk Thierstein,Deutsches Sprachgebiet
