Gemeinde,Kanton,Bezirk,Afrika,Asien,EFTA-Staaten,EU-Staaten,Lateinamerika und Karibik,Nordamerika,Ohne Angabe,Ozeanien,Staatenlos,Ã¯Â¿Â½briges Europa (Europa ohne EU und EFTA)
Engelberg,Obwalden,Kanton Obwalden,0.006688963210702341,0.012661251791686574,0.0009555661729574773,0.19278547539417104,0.000716674629718108,0.004538939321548017,0.00023889154323936931,0.002150023889154324,0.0,0.03368370759675107
Giswil,Obwalden,Kanton Obwalden,0.004101722723543888,0.007109652720809406,0.00027344818156959256,0.0847689362865737,0.0010937927262783702,0.0,0.0,0.0005468963631391851,0.0,0.015586546349466776
Kerns,Obwalden,Kanton Obwalden,0.0046068308181096106,0.012231930103256553,0.0,0.06465448768864178,0.0020651310563939633,0.0004765687053216839,0.00015885623510722796,0.00015885623510722796,0.0,0.01858617950754567
Lungern,Obwalden,Kanton Obwalden,0.012790146849834202,0.008526764566556135,0.0,0.06916153481762198,0.0014211274277593558,0.0,0.0,0.0004737091425864519,0.0004737091425864519,0.01468498342018001
Sachseln,Obwalden,Kanton Obwalden,0.004448742746615087,0.010251450676982592,0.00019342359767891682,0.09593810444874275,0.0019342359767891683,0.00038684719535783365,0.0,0.00038684719535783365,0.0,0.016634429400386848
Sarnen,Obwalden,Kanton Obwalden,0.006406578695735322,0.014821189519984701,0.0,0.09839357429718876,0.001434308663224326,0.0009562057754828839,0.0007649646203863071,9.562057754828839e-05,0.0,0.03155479059093517
GÃ¯Â¿Â½chlingen,Schaffhausen,Bezirk Oberklettgau,0.001141552511415525,0.0045662100456621,0.0,0.06963470319634703,0.001141552511415525,0.001141552511415525,0.0,0.0,0.0,0.017123287671232876
LÃ¯Â¿Â½hningen,Schaffhausen,Bezirk Oberklettgau,0.006105834464043419,0.014925373134328358,0.0,0.09837177747625508,0.0,0.0,0.0,0.0,0.0,0.005427408412483039
Neunkirch,Schaffhausen,Bezirk Oberklettgau,0.0034393809114359416,0.009458297506448839,0.0,0.14316423043852106,0.0030094582975064487,0.0008598452278589854,0.0,0.0,0.0,0.021496130696474634
BÃ¯Â¿Â½ttenhardt,Schaffhausen,Bezirk Reiat,0.0,0.002364066193853428,0.0,0.07801418439716312,0.0,0.004728132387706856,0.0,0.0,0.0,0.026004728132387706
DÃ¯Â¿Â½rflingen,Schaffhausen,Bezirk Reiat,0.006789524733268671,0.011639185257032008,0.0009699321047526673,0.15033947623666344,0.0038797284190106693,0.0019398642095053346,0.0,0.0,0.0,0.02230843840931135
Lohn (SH),Schaffhausen,Bezirk Reiat,0.0026917900403768506,0.005383580080753701,0.0013458950201884253,0.07537012113055182,0.0,0.004037685060565276,0.0,0.0,0.0,0.005383580080753701
Stetten (SH),Schaffhausen,Bezirk Reiat,0.000727802037845706,0.017467248908296942,0.0,0.1462882096069869,0.002911208151382824,0.0,0.0,0.000727802037845706,0.0,0.022561863173216887
Thayngen,Schaffhausen,Bezirk Reiat,0.002163331530557058,0.0075716603569497025,0.0001802776275464215,0.18081846042906075,0.0019830539030106366,0.0005408328826392645,0.0,0.0,0.0,0.03731746890210925
Bargen (SH),Schaffhausen,Bezirk Schaffhausen,0.003205128205128205,0.003205128205128205,0.0,0.1955128205128205,0.00641025641025641,0.0,0.0,0.0,0.0,0.022435897435897436
Beringen,Schaffhausen,Bezirk Schaffhausen,0.0054822335025380715,0.013807106598984771,0.0004060913705583756,0.15715736040609138,0.003045685279187817,0.0010152284263959391,0.0,0.0002030456852791878,0.0,0.04791878172588832
Buchberg,Schaffhausen,Bezirk Schaffhausen,0.00234192037470726,0.00234192037470726,0.0,0.07611241217798595,0.00351288056206089,0.0,0.0,0.0,0.0,0.01405152224824356
Merishausen,Schaffhausen,Bezirk Schaffhausen,0.002336448598130841,0.0011682242990654205,0.0,0.10397196261682243,0.0,0.0,0.0,0.0,0.0,0.015186915887850467
Neuhausen am Rheinfall,Schaffhausen,Bezirk Schaffhausen,0.02168720741377663,0.02770612400878953,0.00028661507595299513,0.20359224228527753,0.005827839877710901,0.0003821534346039935,0.0,9.553835865099838e-05,0.00028661507595299513,0.16671443584599216
RÃ¯Â¿Â½dlingen,Schaffhausen,Bezirk Schaffhausen,0.002560819462227913,0.0038412291933418692,0.0,0.0973111395646607,0.002560819462227913,0.002560819462227913,0.0012804097311139564,0.0,0.0,0.014084507042253521
Schaffhausen,Schaffhausen,Bezirk Schaffhausen,0.016036498743306742,0.034449786908534584,0.0001639165118566277,0.15293410556223364,0.0048355370997705165,0.002813900120205442,0.0005190689542126543,0.00019123593049939896,2.731941864277128e-05,0.06947328160856737
Beggingen,Schaffhausen,Bezirk Schleitheim,0.0064794816414686825,0.0,0.0,0.0734341252699784,0.0,0.0,0.004319654427645789,0.0,0.0,0.0021598272138228943
Schleitheim,Schaffhausen,Bezirk Schleitheim,0.0006049606775559589,0.006049606775559589,0.0,0.13006654567453116,0.0012099213551119178,0.0,0.0006049606775559589,0.0,0.0,0.017543859649122806
Siblingen,Schaffhausen,Bezirk Schleitheim,0.006818181818181818,0.010227272727272727,0.0,0.09659090909090909,0.0011363636363636363,0.0,0.0011363636363636363,0.0,0.0,0.017045454545454544
Buch (SH),Schaffhausen,Bezirk Stein,0.018072289156626505,0.02108433734939759,0.0,0.25903614457831325,0.0,0.0030120481927710845,0.0030120481927710845,0.0,0.0,0.009036144578313253
Hemishofen,Schaffhausen,Bezirk Stein,0.0,0.002109704641350211,0.0,0.18354430379746836,0.0,0.002109704641350211,0.0,0.0,0.0,0.006329113924050633
Ramsen,Schaffhausen,Bezirk Stein,0.0020477815699658703,0.006825938566552901,0.0,0.24232081911262798,0.0,0.0,0.0,0.0,0.0,0.030716723549488054
Stein am Rhein,Schaffhausen,Bezirk Stein,0.0025677603423680455,0.013980028530670471,0.0,0.1731811697574893,0.0014265335235378032,0.0005706134094151213,0.0,0.0,0.0,0.04022824536376605
Hallau,Schaffhausen,Bezirk Unterklettgau,0.0022655188038060714,0.006796556411418215,0.00045310376076121433,0.10693248753964658,0.00045310376076121433,0.00045310376076121433,0.0,0.0009062075215224287,0.0,0.05845038513819665
Oberhallau,Schaffhausen,Bezirk Unterklettgau,0.0,0.0,0.0,0.06621004566210045,0.0,0.0091324200913242,0.0,0.0,0.0,0.0045662100456621
Trasadingen,Schaffhausen,Bezirk Unterklettgau,0.0,0.0033444816053511705,0.005016722408026756,0.24749163879598662,0.0016722408026755853,0.0,0.0,0.0,0.0,0.010033444816053512
Wilchingen,Schaffhausen,Bezirk Unterklettgau,0.0,0.008620689655172414,0.0005747126436781609,0.10574712643678161,0.0005747126436781609,0.0005747126436781609,0.0,0.0,0.0,0.016666666666666666
Einsiedeln,Schwyz,Bezirk Einsiedeln,0.0073885508506146775,0.017881534831739723,0.0006829752887122811,0.10039736744070532,0.001490127902644977,0.0006208866261020738,6.208866261020738e-05,0.00018626598783062212,0.0,0.036818576927852974
Gersau,Schwyz,Bezirk Gersau,0.006448839208942391,0.010748065348237317,0.0,0.1951848667239897,0.0012897678417884782,0.0012897678417884782,0.0,0.0004299226139294927,0.0,0.03181427343078246
Feusisberg,Schwyz,Bezirk HÃ¯Â¿Â½fe,0.005794392523364486,0.01514018691588785,0.0011214953271028037,0.19925233644859813,0.003177570093457944,0.0033644859813084112,0.0,0.0007476635514018691,0.0,0.02822429906542056
Freienbach,Schwyz,Bezirk HÃ¯Â¿Â½fe,0.007027747485762753,0.023385435599176056,0.0014540167211922936,0.183206106870229,0.006543075245365322,0.003756209863080092,6.0584030049678906e-05,0.0012116806009935782,6.0584030049678906e-05,0.06482491215315643
Wollerau,Schwyz,Bezirk HÃ¯Â¿Â½fe,0.007261268666940677,0.015481572818194273,0.0017810658994382791,0.17933963556651597,0.0054802027675023976,0.006028223044252637,0.0,0.002192081107000959,0.0,0.03534730785039047
KÃ¯Â¿Â½ssnacht (SZ),Schwyz,Bezirk KÃ¯Â¿Â½ssnacht (SZ),0.005263157894736842,0.01593984962406015,0.0007518796992481203,0.1587218045112782,0.003233082706766917,0.0017293233082706766,0.00015037593984962405,0.0003007518796992481,0.0,0.04729323308270677
Altendorf,Schwyz,Bezirk March,0.0024082731265051708,0.0208244793880153,0.0011333050007083156,0.14562969259101854,0.003966567502479105,0.0016999575010624734,0.0,0.0008499787505312367,0.0,0.0376823912735515
Galgenen,Schwyz,Bezirk March,0.007843887507174288,0.009183087813277214,0.0003826286588865506,0.13028505835087048,0.002678400612205854,0.001913143294432753,0.0,0.0001913143294432753,0.0,0.05796824182131242
Innerthal,Schwyz,Bezirk March,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0
Lachen,Schwyz,Bezirk March,0.008780817291455589,0.021839468647979286,0.0015760441292356187,0.18833727344365642,0.005065856129685917,0.004165259484408421,0.0005628729032984353,0.00033772374197906115,0.00011257458065968704,0.0825171676235506
Reichenburg,Schwyz,Bezirk March,0.004183006535947713,0.01019607843137255,0.00026143790849673205,0.13254901960784313,0.002352941176470588,0.00026143790849673205,0.0,0.0,0.0,0.08339869281045752
SchÃ¯Â¿Â½belbach,Schwyz,Bezirk March,0.008487486398258977,0.017954298150163223,0.0007616974972796518,0.13884657236126224,0.0031556039173014144,0.0004352557127312296,0.0,0.0003264417845484222,0.0,0.12818280739934712
Tuggen,Schwyz,Bezirk March,0.004251442453689645,0.016094746431825083,0.0,0.10962648041299727,0.0033404190707561495,0.0006073489219556636,0.0,0.0009110233829334953,0.0,0.03704828423929547
Vorderthal,Schwyz,Bezirk March,0.005040322580645161,0.005040322580645161,0.0,0.07560483870967742,0.0,0.0,0.0,0.0,0.0,0.006048387096774193
Wangen (SZ),Schwyz,Bezirk March,0.0015533980582524273,0.008349514563106796,0.0007766990291262136,0.09631067961165049,0.0015533980582524273,0.0003883495145631068,0.0001941747572815534,0.0011650485436893205,0.0,0.04271844660194175
Alpthal,Schwyz,Bezirk Schwyz,0.0,0.00966183574879227,0.0,0.09178743961352658,0.0,0.0,0.0,0.0,0.0,0.001610305958132045
Arth,Schwyz,Bezirk Schwyz,0.013246667763699194,0.01760737205858154,0.0004936646371564917,0.14225769294059568,0.0018923811090998848,0.0005759420766825737,8.227743952608195e-05,0.0001645548790521639,0.0,0.11444791838077999
Illgau,Schwyz,Bezirk Schwyz,0.0,0.013801756587202008,0.0,0.018820577164366373,0.0,0.0,0.0,0.0,0.0,0.0
Ingenbohl,Schwyz,Bezirk Schwyz,0.0070375335120643435,0.022341376228775692,0.00022341376228775692,0.11427613941018767,0.0008936550491510277,0.0013404825737265416,0.0,0.0005585344057193923,0.0,0.04993297587131367
Lauerz,Schwyz,Bezirk Schwyz,0.005385996409335727,0.004488330341113106,0.0008976660682226212,0.08886894075403949,0.0008976660682226212,0.0,0.0,0.0,0.0,0.00807899461400359
Morschach,Schwyz,Bezirk Schwyz,0.01132404181184669,0.04878048780487805,0.0,0.14982578397212543,0.0,0.0008710801393728223,0.0,0.0,0.0,0.01916376306620209
Muotathal,Schwyz,Bezirk Schwyz,0.00028686173264486515,0.002294893861158921,0.00028686173264486515,0.02667814113597246,0.0005737234652897303,0.0,0.00028686173264486515,0.0,0.0,0.02725186460126219
Oberiberg,Schwyz,Bezirk Schwyz,0.0,0.008045977011494253,0.0011494252873563218,0.0839080459770115,0.0,0.0,0.0,0.0022988505747126436,0.0,0.005747126436781609
Riemenstalden,Schwyz,Bezirk Schwyz,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0
Rothenthurm,Schwyz,Bezirk Schwyz,0.003658536585365854,0.012195121951219513,0.0008130081300813008,0.08577235772357723,0.0016260162601626016,0.0020325203252032522,0.0,0.0,0.0,0.05731707317073171
Sattel,Schwyz,Bezirk Schwyz,0.005194805194805195,0.007792207792207792,0.0,0.09662337662337663,0.001038961038961039,0.0036363636363636364,0.0,0.0005194805194805195,0.0,0.012987012987012988
Schwyz,Schwyz,Bezirk Schwyz,0.0072183214121661525,0.01555220158803071,0.0002624844149878601,0.10289389067524116,0.002165496423649846,0.00032810551873482514,0.0,0.00019686331124089507,0.0,0.060896384277183545
Steinen,Schwyz,Bezirk Schwyz,0.0024944567627494456,0.00803769401330377,0.0002771618625277162,0.06319290465631928,0.001385809312638581,0.0005543237250554324,0.0,0.0,0.0,0.015521064301552107
Steinerberg,Schwyz,Bezirk Schwyz,0.0010649627263045794,0.009584664536741214,0.0,0.06922257720979766,0.0,0.0010649627263045794,0.0,0.0,0.0,0.01597444089456869
Unteriberg,Schwyz,Bezirk Schwyz,0.0045871559633027525,0.007506255212677231,0.0,0.08131776480400334,0.0008340283569641367,0.0008340283569641367,0.0,0.0,0.0,0.0050041701417848205
Biezwil,Solothurn,Bezirk Bucheggberg,0.0,0.0,0.0,0.0581039755351682,0.0,0.0,0.0,0.0,0.0,0.0030581039755351682
LÃ¯Â¿Â½terkofen-Ichertswil,Solothurn,Bezirk Bucheggberg,0.008443908323281062,0.0012062726176115801,0.0,0.05186972255729795,0.0012062726176115801,0.0,0.0,0.0,0.0,0.013268998793727383
LÃ¯Â¿Â½terswil-GÃ¯Â¿Â½chliwil,Solothurn,Bezirk Bucheggberg,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.003125
Messen,Solothurn,Bezirk Bucheggberg,0.0027100271002710027,0.006097560975609756,0.0,0.027777777777777776,0.0006775067750677507,0.0,0.0,0.0,0.0,0.0047425474254742545
Schnottwil,Solothurn,Bezirk Bucheggberg,0.0035087719298245615,0.0008771929824561404,0.0,0.05,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0
Unterramsern,Solothurn,Bezirk Bucheggberg,0.0,0.009174311926605505,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.009174311926605505
LÃ¯Â¿Â½sslingen-Nennigkofen,Solothurn,Bezirk Bucheggberg,0.004612546125461255,0.005535055350553505,0.0,0.1014760147601476,0.0,0.0009225092250922509,0.0,0.0,0.0,0.0027675276752767526
Buchegg,Solothurn,Bezirk Bucheggberg,0.00234375,0.007421875,0.0,0.034765625,0.001171875,0.00078125,0.0,0.0,0.0,0.00078125
BÃ¯Â¿Â½ttwil,Solothurn,Bezirk Dorneck,0.004288164665523156,0.007718696397941681,0.0,0.10120068610634649,0.002572898799313894,0.0008576329331046312,0.0,0.0,0.0,0.02830188679245283
BÃ¯Â¿Â½ren (SO),Solothurn,Bezirk Dorneck,0.004721435316336166,0.019830028328611898,0.0,0.07837582625118036,0.0009442870632672333,0.0,0.0,0.0,0.0,0.025495750708215296
Dornach,Solothurn,Bezirk Dorneck,0.012264564169951819,0.02044094028325303,0.0008760402978537013,0.18177836180464302,0.005986275368666959,0.00686231566652066,0.0002920134326179004,0.0004380201489268506,0.0002920134326179004,0.031099430573806396
Gempen,Solothurn,Bezirk Dorneck,0.0,0.011098779134295227,0.0,0.13540510543840178,0.0022197558268590455,0.0011098779134295228,0.0,0.0,0.0,0.026637069922308545
Hochwald,Solothurn,Bezirk Dorneck,0.003875968992248062,0.008527131782945736,0.0,0.08217054263565891,0.0007751937984496124,0.002325581395348837,0.0,0.0031007751937984496,0.0,0.020155038759689922
Hofstetten-FlÃ¯Â¿Â½h,Solothurn,Bezirk Dorneck,0.008725459644749143,0.01807416640698037,0.0,0.11218448114677469,0.001869741352446245,0.0040511062636335304,0.0,0.0012464942349641633,0.0,0.03303209722655033
Metzerlen-Mariastein,Solothurn,Bezirk Dorneck,0.003243243243243243,0.002162162162162162,0.0,0.08540540540540541,0.002162162162162162,0.001081081081081081,0.002162162162162162,0.0,0.0,0.008648648648648649
Nuglar-St. Pantaleon,Solothurn,Bezirk Dorneck,0.0013440860215053765,0.008736559139784945,0.0006720430107526882,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.014112903225806451
Rodersdorf,Solothurn,Bezirk Dorneck,0.0074850299401197605,0.004491017964071856,0.0,0.0748502994011976,0.0014970059880239522,0.002245508982035928,0.0,0.0,0.0,0.017964071856287425
Seewen,Solothurn,Bezirk Dorneck,0.0009970089730807576,0.0009970089730807576,0.0,0.06281156530408774,0.003988035892323031,0.0029910269192422734,0.0,0.0,0.0,0.01694915254237288
Witterswil,Solothurn,Bezirk Dorneck,0.0048209366391184574,0.008264462809917356,0.0,0.12327823691460055,0.0013774104683195593,0.003443526170798898,0.0,0.002066115702479339,0.0,0.04338842975206612
Hauenstein-Ifenthal,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.0,0.0,0.0,0.08441558441558442,0.003246753246753247,0.006493506493506494,0.0,0.0,0.0,0.016233766233766232
Kienberg,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.0,0.0,0.0,0.07936507936507936,0.001984126984126984,0.001984126984126984,0.0,0.0,0.0,0.003968253968253968
Lostorf,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.00076103500761035,0.0043125317097919835,0.0,0.09309994926433282,0.0020294266869609334,0.0005073566717402334,0.0,0.0,0.0,0.014713343480466767
NiedergÃ¯Â¿Â½sgen,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.010966057441253264,0.018276762402088774,0.0002610966057441253,0.16161879895561357,0.002349869451697128,0.0010443864229765013,0.0013054830287206266,0.0002610966057441253,0.0,0.095822454308094
ObergÃ¯Â¿Â½sgen,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.008806693086745927,0.015411712901805373,0.0,0.13826508146191105,0.0008806693086745927,0.0,0.001321003963011889,0.0,0.0,0.11492734478203434
StÃ¯Â¿Â½sslingen,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.0,0.0033444816053511705,0.0,0.07190635451505016,0.0008361204013377926,0.0,0.0,0.0,0.0,0.005016722408026756
Trimbach,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.023957543593631538,0.0626231993934799,0.00015163002274450342,0.1646702047005307,0.008339651250947688,0.0010614101592115238,0.0012130401819560274,0.00015163002274450342,0.0,0.1288855193328279
Winznau,Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.009989484752891693,0.012092534174553101,0.0,0.08464773922187172,0.00473186119873817,0.0,0.0010515247108307045,0.0,0.0,0.057308096740273394
Wisen (SO),Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.0,0.0023094688221709007,0.0,0.053117782909930716,0.006928406466512702,0.0,0.0,0.0,0.0,0.004618937644341801
Erlinsbach (SO),Solothurn,Bezirk GÃ¯Â¿Â½sgen,0.00450070323488045,0.011251758087201125,0.00028129395218002813,0.10886075949367088,0.001969057665260197,0.00028129395218002813,0.0016877637130801688,0.0,0.0,0.030661040787623065
Egerkingen,Solothurn,Bezirk GÃ¯Â¿Â½u,0.013973108357500659,0.02530978117585025,0.0,0.1244397574479304,0.0007909306617453203,0.0005272871078302136,0.0007909306617453203,0.0,0.0,0.15370419193250726
HÃ¯Â¿Â½rkingen,Solothurn,Bezirk GÃ¯Â¿Â½u,0.006715506715506716,0.01282051282051282,0.0006105006105006105,0.09462759462759462,0.006105006105006105,0.0,0.0,0.0,0.0,0.045787545787545784
Kestenholz,Solothurn,Bezirk GÃ¯Â¿Â½u,0.004920721705850191,0.0038272279934390375,0.0,0.045379989065062874,0.0010934937124111536,0.0,0.0,0.0,0.0,0.01913613996719519
Neuendorf,Solothurn,Bezirk GÃ¯Â¿Â½u,0.005342831700801425,0.00578806767586821,0.0004452359750667854,0.08281389136242208,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0427426536064114
Niederbuchsiten,Solothurn,Bezirk GÃ¯Â¿Â½u,0.0032102728731942215,0.012038523274478331,0.0,0.0898876404494382,0.0016051364365971107,0.0008025682182985554,0.0,0.0,0.0,0.03531300160513644
Oberbuchsiten,Solothurn,Bezirk GÃ¯Â¿Â½u,0.022348816827344433,0.009202453987730062,0.0,0.11174408413672217,0.003067484662576687,0.00043821209465381246,0.0,0.0,0.0,0.1126205083260298
Oensingen,Solothurn,Bezirk GÃ¯Â¿Â½u,0.028735632183908046,0.019157088122605363,0.00015964240102171138,0.1471902937420179,0.004948914431673053,0.0,0.0004789272030651341,0.0006385696040868455,0.0,0.14878671775223498
Wolfwil,Solothurn,Bezirk GÃ¯Â¿Â½u,0.003034243606415258,0.004768097095795405,0.0,0.07022106631989597,0.0017338534893801473,0.0,0.0,0.0,0.0,0.034677069787602946
Balm bei GÃ¯Â¿Â½nsberg,Solothurn,Bezirk Lebern,0.009569377990430622,0.019138755980861243,0.0,0.04784688995215311,0.0,0.0,0.0,0.0,0.0,0.009569377990430622
Bellach,Solothurn,Bezirk Lebern,0.016654049962149888,0.033308099924299776,0.0005677517032551098,0.12906888720666163,0.003595760787282362,0.00018925056775170325,0.00018925056775170325,0.0,0.0,0.10560181680545042
Bettlach,Solothurn,Bezirk Lebern,0.005833836250251459,0.014886340776503722,0.0002011667672500503,0.10822772078052706,0.002615167974250654,0.0004023335345001006,0.0,0.0,0.0,0.049487024743512374
Feldbrunnen-St. Niklaus,Solothurn,Bezirk Lebern,0.0,0.004036326942482341,0.0,0.09081735620585267,0.0020181634712411706,0.0030272452068617556,0.0,0.0,0.0,0.010090817356205853
Flumenthal,Solothurn,Bezirk Lebern,0.00398406374501992,0.0249003984063745,0.00099601593625498,0.0846613545816733,0.00099601593625498,0.0,0.0,0.0,0.0,0.018924302788844622
Grenchen,Solothurn,Bezirk Lebern,0.02295626288069613,0.030054957636821616,0.0004579803068468056,0.18164643920311427,0.005209525990382414,0.0016029310739638196,0.0008587130753377604,0.0001144950767117014,0.0,0.1222807419280971
GÃ¯Â¿Â½nsberg,Solothurn,Bezirk Lebern,0.011054421768707483,0.003401360544217687,0.0,0.06377551020408163,0.002551020408163265,0.0008503401360544217,0.0,0.0,0.0,0.00510204081632653
Hubersdorf,Solothurn,Bezirk Lebern,0.005427408412483039,0.0,0.0,0.04341926729986431,0.0013568521031207597,0.0,0.0,0.0,0.0,0.013568521031207599
Kammersrohr,Solothurn,Bezirk Lebern,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
Langendorf,Solothurn,Bezirk Lebern,0.002890173410404624,0.020493956910141883,0.0,0.10746190225959013,0.004466631634261692,0.0007882291119285339,0.0002627430373095113,0.0,0.0,0.0325801366263794
Lommiswil,Solothurn,Bezirk Lebern,0.0012987012987012987,0.00974025974025974,0.0,0.05389610389610389,0.0012987012987012987,0.0006493506493506494,0.0006493506493506494,0.001948051948051948,0.0,0.006493506493506494
Oberdorf (SO),Solothurn,Bezirk Lebern,0.002287021154945683,0.00686106346483705,0.0005717552887364208,0.060034305317324184,0.0011435105774728416,0.0,0.0,0.0017152658662092624,0.0,0.004002287021154946
Riedholz,Solothurn,Bezirk Lebern,0.0012914334911752045,0.0064571674558760225,0.0,0.07318123116659492,0.0008609556607834697,0.00043047783039173483,0.0,0.00043047783039173483,0.0,0.021954369349978475
RÃ¯Â¿Â½ttenen,Solothurn,Bezirk Lebern,0.0034129692832764505,0.0034129692832764505,0.0,0.042320819112627986,0.0013651877133105802,0.0,0.0,0.0,0.0,0.018430034129692834
Selzach,Solothurn,Bezirk Lebern,0.00145602795573675,0.015433896330809552,0.0,0.11094933022714036,0.00145602795573675,0.00029120559114735004,0.0,0.0,0.0,0.034653465346534656
Boningen,Solothurn,Bezirk Olten,0.0013003901170351106,0.014304291287386216,0.0,0.08322496749024708,0.0013003901170351106,0.0,0.0,0.0,0.0,0.032509752925877766
DÃ¯Â¿Â½niken,Solothurn,Bezirk Olten,0.004804392587508579,0.015442690459849005,0.0,0.1115305422100206,0.004804392587508579,0.00034317089910775565,0.00034317089910775565,0.0,0.0,0.07652711050102952
Dulliken,Solothurn,Bezirk Olten,0.00905155450609996,0.018693427784336875,0.0003935458480913026,0.1806375442739079,0.004722550177095631,0.0001967729240456513,0.0001967729240456513,0.0,0.0,0.22805981896890987
Eppenberg-WÃ¯Â¿Â½schnau,Solothurn,Bezirk Olten,0.0061162079510703364,0.045871559633027525,0.0,0.1834862385321101,0.0,0.0030581039755351682,0.0,0.0,0.0,0.09785932721712538
Fulenbach,Solothurn,Bezirk Olten,0.0016806722689075631,0.00784313725490196,0.0005602240896358543,0.07787114845938375,0.0011204481792717086,0.0,0.0,0.0,0.0,0.0196078431372549
Gretzenbach,Solothurn,Bezirk Olten,0.00395825836631882,0.015113350125944584,0.0,0.14645555955379633,0.0028787333573227778,0.0,0.0,0.0003598416696653472,0.0,0.08060453400503778
Gunzgen,Solothurn,Bezirk Olten,0.003022974607013301,0.007255139056831923,0.0,0.094316807738815,0.005441354292623942,0.0,0.0,0.0,0.0,0.03385731559854897
HÃ¯Â¿Â½gendorf,Solothurn,Bezirk Olten,0.006614785992217899,0.014591439688715954,0.0,0.12529182879377432,0.0023346303501945525,0.0019455252918287938,0.0001945525291828794,0.0,0.0,0.0867704280155642
Kappel (SO),Solothurn,Bezirk Olten,0.009800918836140888,0.011332312404287902,0.0,0.11944869831546708,0.005819295558958652,0.0,0.00030627871362940275,0.00030627871362940275,0.0,0.07258805513016846
Olten,Solothurn,Bezirk Olten,0.01804445893798576,0.04674167074297516,0.00038045545953584436,0.12658296646556877,0.007228653731181043,0.0015761726180770694,0.0013587694983423011,0.00027175389966846024,0.0,0.09060275014946464
Rickenbach (SO),Solothurn,Bezirk Olten,0.0009633911368015414,0.01348747591522158,0.0,0.1069364161849711,0.0009633911368015414,0.0,0.0,0.0,0.0,0.052986512524084775
SchÃ¯Â¿Â½nenwerd,Solothurn,Bezirk Olten,0.008658880386629078,0.029802658074909383,0.0004027386226339106,0.2057994361659283,0.005235602094240838,0.0002013693113169553,0.0,0.0002013693113169553,0.0,0.12645992750704793
Starrkirch-Wil,Solothurn,Bezirk Olten,0.0017543859649122807,0.009941520467836258,0.0,0.06783625730994151,0.0017543859649122807,0.0005847953216374269,0.0,0.0005847953216374269,0.0,0.046198830409356725
Walterswil (SO),Solothurn,Bezirk Olten,0.0027624309392265192,0.015193370165745856,0.0,0.07734806629834254,0.0027624309392265192,0.0,0.0,0.0,0.0,0.009668508287292817
Wangen bei Olten,Solothurn,Bezirk Olten,0.006622516556291391,0.016361511492014025,0.00019477989871445267,0.13186599142968447,0.005259057265290222,0.000584339696143358,0.0,0.0,0.00038955979742890534,0.0773276197896377
Solothurn,Solothurn,Bezirk Solothurn,0.016476702297289317,0.028760408669461997,0.00035433768381267346,0.10376188507647788,0.003484320557491289,0.0021850823835114865,0.0,0.00029528140317722787,0.0,0.05787515502273667
Aedermannsdorf,Solothurn,Bezirk Thal,0.0069084628670120895,0.0017271157167530224,0.0,0.03626943005181347,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676
Balsthal,Solothurn,Bezirk Thal,0.03974995992947588,0.015226799166533099,0.00032056419297964416,0.156755890367046,0.003526206122776086,0.0,0.0009616925789389325,0.0,0.0,0.1226158038147139
Herbetswil,Solothurn,Bezirk Thal,0.0,0.0,0.0017699115044247787,0.1079646017699115,0.0,0.0,0.0,0.0,0.0,0.005309734513274336
Holderbank (SO),Solothurn,Bezirk Thal,0.010115606936416185,0.0072254335260115606,0.0,0.08670520231213873,0.001445086705202312,0.0,0.0,0.0,0.0,0.030346820809248554
Laupersdorf,Solothurn,Bezirk Thal,0.0027654867256637168,0.00331858407079646,0.0,0.07688053097345132,0.0011061946902654867,0.0005530973451327434,0.0022123893805309734,0.0,0.0,0.02267699115044248
Matzendorf,Solothurn,Bezirk Thal,0.002238805970149254,0.012686567164179104,0.0,0.06567164179104477,0.0007462686567164179,0.0007462686567164179,0.0,0.0,0.0,0.011940298507462687
MÃ¯Â¿Â½mliswil-Ramiswil,Solothurn,Bezirk Thal,0.0029118136439267887,0.00956738768718802,0.00041597337770382697,0.07196339434276207,0.0029118136439267887,0.0,0.0,0.0,0.0,0.010815307820299502
