Kanton,Bezirk,Gemeinde,Afrika,Asien,EFTA-Staaten,EU-Staaten,Lateinamerika und Karibik,Nordamerika,Ohne Angabe,Ozeanien,Staatenlos,Ã¯Â¿Â½briges Europa (Europa ohne EU und EFTA)
Valais / Wallis,District de Conthey,Ardon,39,41,0,849,11,1,1,0,0,79
Valais / Wallis,District de Conthey,Chamoson,16,36,0,656,6,3,2,0,0,27
Valais / Wallis,District de Conthey,Conthey,110,176,0,1473,28,5,0,1,1,299
Valais / Wallis,District de Conthey,Nendaz,15,10,1,868,15,1,0,5,0,128
Valais / Wallis,District de Conthey,VÃ¯Â¿Â½troz,43,53,0,1308,23,0,0,0,1,155
Valais / Wallis,District de Martigny,Bovernier,4,1,0,132,4,0,0,1,0,2
Valais / Wallis,District de Martigny,Fully,22,39,1,1469,14,7,0,0,1,110
Valais / Wallis,District de Martigny,IsÃ¯Â¿Â½rables,0,0,0,33,1,2,0,1,0,0
Valais / Wallis,District de Martigny,Leytron,7,8,0,532,1,3,0,0,0,16
Valais / Wallis,District de Martigny,Martigny,366,420,6,4703,90,16,10,1,4,516
Valais / Wallis,District de Martigny,Martigny-Combe,11,7,0,226,3,2,1,0,0,21
Valais / Wallis,District de Martigny,Riddes,13,18,0,865,5,3,0,0,0,37
Valais / Wallis,District de Martigny,Saillon,8,5,0,504,2,1,0,0,0,7
Valais / Wallis,District de Martigny,Saxon,46,50,1,1588,7,1,3,0,1,141
Valais / Wallis,District de Martigny,Trient,0,0,0,28,0,0,0,0,0,2
Valais / Wallis,District de Monthey,ChampÃ¯Â¿Â½ry,1,4,0,261,4,9,0,1,0,34
Valais / Wallis,District de Monthey,Collombey-Muraz,50,58,0,1853,47,12,0,1,2,391
Valais / Wallis,District de Monthey,Monthey,267,233,2,4565,111,19,8,1,1,706
Valais / Wallis,District de Monthey,Port-Valais,41,377,3,651,32,17,0,4,0,182
Valais / Wallis,District de Monthey,Saint-Gingolph,40,26,1,150,4,0,0,2,0,43
Valais / Wallis,District de Monthey,Troistorrents,5,7,0,551,6,9,0,0,0,42
Valais / Wallis,District de Monthey,Val-d'Illiez,6,2,0,340,2,4,0,0,0,19
Valais / Wallis,District de Monthey,Vionnaz,2,9,2,483,4,4,0,0,0,22
Valais / Wallis,District de Monthey,Vouvry,50,56,0,870,14,2,0,4,0,185
Valais / Wallis,District de Saint-Maurice,Collonges,3,1,1,133,7,1,0,1,0,4
Valais / Wallis,District de Saint-Maurice,DorÃ¯Â¿Â½naz,3,4,0,120,5,0,0,0,0,13
Valais / Wallis,District de Saint-Maurice,Evionnaz,6,1,0,241,2,0,0,0,0,3
Valais / Wallis,District de Saint-Maurice,Finhaut,0,3,0,110,0,0,0,0,0,7
Valais / Wallis,District de Saint-Maurice,Massongex,3,2,0,270,5,0,0,0,0,36
Valais / Wallis,District de Saint-Maurice,Saint-Maurice,55,30,0,849,17,6,0,1,0,199
Valais / Wallis,District de Saint-Maurice,Salvan,1,7,0,96,3,3,0,0,0,12
Valais / Wallis,District de Saint-Maurice,Vernayaz,13,14,0,428,6,0,0,0,0,23
Valais / Wallis,District de Saint-Maurice,VÃ¯Â¿Â½rossaz,0,1,0,51,5,0,0,0,0,0
Valais / Wallis,District de Sierre,Chalais,20,12,0,578,7,2,0,1,0,34
Valais / Wallis,District de Sierre,Chippis,14,6,0,602,2,0,1,0,0,84
Valais / Wallis,District de Sierre,GrÃ¯Â¿Â½ne,10,10,0,507,7,2,0,0,0,30
Valais / Wallis,District de Sierre,Icogne,1,1,0,110,3,2,0,0,0,11
Valais / Wallis,District de Sierre,Lens,14,26,4,1159,9,8,1,2,0,110
Valais / Wallis,District de Sierre,Saint-LÃ¯Â¿Â½onard,12,15,1,454,4,4,0,0,0,12
Valais / Wallis,District de Sierre,Sierre,398,315,0,3969,64,16,12,4,0,499
Valais / Wallis,District de Sierre,Anniviers,2,5,0,452,3,4,0,0,0,43
Valais / Wallis,District de Sierre,Crans-Montana,47,657,6,2604,50,82,0,9,0,359
Valais / Wallis,District de Sierre,Noble-ContrÃ¯Â¿Â½e,3,10,0,545,5,14,0,0,0,38
Valais / Wallis,District de Sion,Arbaz,1,2,1,180,3,5,0,1,0,7
Valais / Wallis,District de Sion,Grimisuat,6,18,0,416,6,6,0,0,0,22
Valais / Wallis,District de Sion,SaviÃ¯Â¿Â½se,16,12,0,936,14,8,0,0,0,28
Valais / Wallis,District de Sion,Sion,1189,905,0,6399,127,34,14,2,5,841
Valais / Wallis,District de Sion,Veysonnaz,1,0,0,86,1,0,0,1,0,10
Vaud,District d'Aigle,Aigle,409,277,1,2304,67,13,4,0,0,1025
Vaud,District d'Aigle,Bex,389,281,2,1307,57,11,1,0,0,488
Vaud,District d'Aigle,Chessel,2,0,0,57,2,1,0,0,0,14
Vaud,District d'Aigle,Corbeyrier,2,1,0,28,0,1,0,0,0,0
Vaud,District d'Aigle,Gryon,1,4,0,237,5,10,4,0,0,115
Vaud,District d'Aigle,Lavey-Morcles,22,2,0,118,7,1,0,0,0,19
Vaud,District d'Aigle,Leysin,62,767,1,776,70,150,1,7,0,189
Vaud,District d'Aigle,Noville,5,21,1,207,8,2,0,0,0,55
Vaud,District d'Aigle,Ollon,49,277,7,1515,55,82,0,11,0,589
Vaud,District d'Aigle,Ormont-Dessous,2,3,0,169,3,3,0,1,0,7
Vaud,District d'Aigle,Ormont-Dessus,3,0,0,296,2,3,0,0,0,21
Vaud,District d'Aigle,Rennaz,19,10,0,205,3,0,0,0,0,22
Vaud,District d'Aigle,Roche (VD),70,33,0,382,12,5,0,2,0,115
Vaud,District d'Aigle,Villeneuve (VD),165,176,0,1459,50,12,11,1,0,474
Vaud,District d'Aigle,Yvorne,8,4,0,145,6,2,0,0,0,34
Vaud,District de Lausanne,Cheseaux-sur-Lausanne,41,18,0,806,32,7,0,0,0,80
Vaud,District de Lausanne,Epalinges,143,214,3,2115,68,63,1,6,0,263
Vaud,District de Lausanne,Jouxtens-MÃ¯Â¿Â½zery,8,4,0,239,4,7,0,0,0,22
Vaud,District de Lausanne,Lausanne,5856,4862,67,36884,3096,1045,42,101,0,7139
Vaud,District de Lausanne,Le Mont-sur-Lausanne,101,180,12,1752,82,87,1,3,0,322
Vaud,District de Lausanne,Romanel-sur-Lausanne,43,30,0,618,18,0,0,0,0,94
Vaud,District de Lavaux-Oron,Belmont-sur-Lausanne,47,47,3,693,25,19,0,10,0,106
Vaud,District de Lavaux-Oron,Paudex,19,22,0,344,26,18,0,10,0,42
Vaud,District de Lavaux-Oron,Pully,184,335,23,4354,248,215,0,27,0,560
Vaud,District de Lavaux-Oron,Chexbres,19,15,0,409,8,11,0,3,0,55
Vaud,District de Lavaux-Oron,Forel (Lavaux),5,18,0,312,18,4,0,1,0,30
Vaud,District de Lavaux-Oron,Lutry,63,135,9,1949,109,128,0,21,0,334
Vaud,District de Lavaux-Oron,Puidoux,16,40,0,678,10,6,0,4,0,102
Vaud,District de Lavaux-Oron,Rivaz,2,1,0,50,1,1,0,0,0,3
Vaud,District de Lavaux-Oron,Saint-Saphorin (Lavaux),0,7,1,65,3,2,0,1,0,10
Vaud,District de Lavaux-Oron,Savigny,20,30,1,534,44,19,0,1,0,49
Vaud,District de Lavaux-Oron,Bourg-en-Lavaux,10,26,2,939,25,70,0,5,0,109
Vaud,District de Lavaux-Oron,Maracon,0,0,0,67,2,1,0,0,0,4
Vaud,District de Lavaux-Oron,Montpreveyres,6,11,0,117,1,1,0,3,0,17
Vaud,District de Lavaux-Oron,Servion,4,11,0,281,9,7,0,0,0,19
Vaud,District de Lavaux-Oron,Oron,79,63,2,949,33,17,8,0,0,130
Vaud,District de Lavaux-Oron,Jorat-MÃ¯Â¿Â½ziÃ¯Â¿Â½res,20,40,1,321,21,10,1,1,0,35
Vaud,District de Morges,Aubonne,31,32,0,954,30,42,0,8,0,96
Vaud,District de Morges,Ballens,1,1,0,96,5,0,0,0,0,13
Vaud,District de Morges,Berolle,0,1,0,24,1,1,0,0,0,10
Vaud,District de Morges,BiÃ¯Â¿Â½re,12,5,0,418,7,3,0,0,0,31
Vaud,District de Morges,Bougy-Villars,3,4,0,102,1,8,0,0,0,25
Vaud,District de Morges,FÃ¯Â¿Â½chy,2,5,5,159,2,7,0,1,0,47
Vaud,District de Morges,Gimel,14,1,0,455,8,3,0,2,0,62
Vaud,District de Morges,Mollens (VD),1,0,0,43,0,1,0,0,0,12
Vaud,District de Morges,Saint-Livres,2,1,0,95,3,1,0,0,0,9
Vaud,District de Morges,Saint-Oyens,1,0,0,77,0,2,0,0,0,13
Vaud,District de Morges,Saubraz,2,1,0,85,2,5,0,0,0,4
Vaud,District de Morges,La Chaux (Cossonay),1,0,0,39,0,1,0,0,0,2
Vaud,District de Morges,Chavannes-le-Veyron,3,0,0,21,0,0,0,0,0,0
Vaud,District de Morges,Chevilly,2,0,0,20,1,0,0,0,0,2
Vaud,District de Morges,Cossonay,30,42,0,748,33,6,0,0,0,99
Vaud,District de Morges,Cuarnens,1,2,0,58,0,0,0,0,0,3
Vaud,District de Morges,Dizy,0,0,0,22,1,2,0,0,0,3
Vaud,District de Morges,EclÃ¯Â¿Â½pens,15,8,0,264,2,2,1,0,0,15
Vaud,District de Morges,Ferreyres,1,1,0,28,0,1,0,0,0,2
Vaud,District de Morges,Gollion,3,3,1,128,3,0,0,0,0,10
Vaud,District de Morges,Grancy,2,1,0,50,0,3,0,0,0,7
Vaud,District de Morges,L'Isle,1,4,0,98,3,1,0,0,0,4
Vaud,District de Morges,Mauraz,0,0,0,4,0,0,0,0,0,0
Vaud,District de Morges,Moiry,0,0,0,20,0,0,0,0,0,0
Vaud,District de Morges,Mont-la-Ville,1,2,0,45,3,0,0,0,0,9
Vaud,District de Morges,Montricher,3,1,0,145,2,2,0,3,0,9
Vaud,District de Morges,Orny,0,8,0,56,0,0,0,0,0,2
Vaud,District de Morges,Pompaples,6,9,0,186,7,0,0,0,0,11
Vaud,District de Morges,La Sarraz,46,17,1,609,7,2,1,1,0,80
Vaud,District de Morges,Senarclens,0,0,0,60,1,0,0,1,0,8
Vaud,District de Morges,Aclens,5,1,0,109,5,1,0,0,0,10
Vaud,District de Morges,Bremblens,0,0,0,68,1,2,0,0,0,14
Vaud,District de Morges,Buchillon,1,5,0,125,8,17,0,1,0,15
Vaud,District de Morges,Chigny,2,1,0,58,2,7,0,1,0,10
Vaud,District de Morges,Clarmont,2,1,0,35,0,1,0,0,0,6
Vaud,District de Morges,Denens,1,4,0,95,3,2,0,0,0,22
Vaud,District de Morges,Denges,3,15,0,391,17,5,0,0,0,39
Vaud,District de Morges,Echandens,39,59,4,570,6,22,0,0,0,75
Vaud,District de Morges,Echichens,14,28,2,465,10,5,0,4,0,77
Vaud,District de Morges,Etoy,18,10,1,822,19,10,0,4,0,53
Vaud,District de Morges,Lavigny,4,1,0,213,8,4,0,0,0,14
Vaud,District de Morges,Lonay,2,14,2,482,13,10,0,0,0,58
Vaud,District de Morges,Lully (VD),0,1,0,107,4,1,0,0,0,14
Vaud,District de Morges,Lussy-sur-Morges,6,1,0,94,0,8,0,0,0,13
Vaud,District de Morges,Morges,200,304,2,4386,145,116,3,16,0,571
Vaud,District de Morges,PrÃ¯Â¿Â½verenges,47,67,2,1267,34,29,0,5,0,161
Vaud,District de Morges,Romanel-sur-Morges,3,1,0,62,1,3,0,0,0,1
Vaud,District de Morges,Saint-Prex,45,59,3,1740,63,26,0,9,0,180
Vaud,District de Morges,Tolochenaz,21,18,0,428,16,3,0,0,0,72
Vaud,District de Morges,Vaux-sur-Morges,1,0,0,26,0,1,0,0,0,10
Vaud,District de Morges,Villars-sous-Yens,0,0,0,84,3,7,0,1,0,4
Vaud,District de Morges,Vufflens-le-ChÃ¯Â¿Â½teau,0,7,2,151,1,1,0,0,0,15
Vaud,District de Morges,Vullierens,0,1,0,83,5,1,0,0,0,9
Vaud,District de Morges,Yens,7,1,1,278,11,21,0,1,0,31
Vaud,District de Morges,Hautemorges,10,9,2,549,19,10,0,0,0,43
Vaud,District de Morges,Allaman,1,5,0,93,1,10,0,0,0,25
Vaud,District de Nyon,Longirod,0,1,0,58,5,0,0,0,0,10
Vaud,District de Nyon,Marchissy,0,0,0,51,3,3,0,1,0,3
Vaud,District de Nyon,Saint-George,3,2,0,171,8,12,0,1,0,29
Vaud,District de Nyon,Arnex-sur-Nyon,3,2,0,23,0,8,0,2,0,16
Vaud,District de Nyon,Arzier-Le Muids,15,21,6,568,14,19,0,5,0,133
Vaud,District de Nyon,Bassins,4,4,1,248,7,6,0,1,0,46
Vaud,District de Nyon,Begnins,15,15,1,422,11,18,1,1,0,73
Vaud,District de Nyon,Bogis-Bossey,18,17,2,165,6,43,0,9,0,35
Vaud,District de Nyon,Borex,5,9,4,239,8,4,0,10,0,52
Vaud,District de Nyon,Chavannes-de-Bogis,46,71,1,226,15,64,0,6,0,57
Vaud,District de Nyon,Chavannes-des-Bois,18,18,0,200,17,48,0,2,0,59
Vaud,District de Nyon,ChÃ¯Â¿Â½serex,1,6,0,215,9,13,0,2,0,37
Vaud,District de Nyon,Coinsins,1,5,0,66,2,5,0,0,0,12
Vaud,District de Nyon,Commugny,32,38,19,632,26,119,0,23,0,238
Vaud,District de Nyon,Coppet,26,64,14,784,44,116,0,24,0,212
Vaud,District de Nyon,Crans (VD),17,29,14,421,44,59,0,5,0,150
Vaud,District de Nyon,Crassier,9,6,0,212,0,9,0,4,0,40
Vaud,District de Nyon,Duillier,2,6,0,199,5,14,0,1,0,31
Vaud,District de Nyon,Eysins,12,17,1,409,8,21,0,7,0,93
Vaud,District de Nyon,Founex,42,94,8,864,37,129,0,30,0,379
Vaud,District de Nyon,Genolier,13,11,9,412,16,25,0,2,0,116
Vaud,District de Nyon,Gingins,7,4,1,203,9,21,0,6,0,73
Vaud,District de Nyon,Givrins,5,7,0,186,2,18,0,2,0,67
Vaud,District de Nyon,Gland,170,184,10,3456,138,78,0,18,0,536
Vaud,District de Nyon,Grens,2,4,0,53,2,1,0,0,0,12
Vaud,District de Nyon,Mies,26,52,9,449,23,130,0,6,0,127
Vaud,District de Nyon,Nyon,286,540,34,5840,284,216,1,56,0,1402
Vaud,District de Nyon,Prangins,25,35,6,913,37,34,0,5,0,168
Vaud,District de Nyon,La Rippe,4,5,2,221,1,4,0,14,0,45
Vaud,District de Nyon,Saint-Cergue,31,28,0,569,17,15,0,7,0,117
Vaud,District de Nyon,Signy-Avenex,1,7,3,113,10,12,0,0,0,30
Vaud,District de Nyon,Tannay,21,32,5,342,14,70,0,8,0,123
Vaud,District de Nyon,TrÃ¯Â¿Â½lex,3,12,1,221,8,28,0,3,0,72
Vaud,District de Nyon,Le Vaud,9,13,1,176,3,6,0,2,0,52
Vaud,District de Nyon,Vich,12,4,0,233,12,13,0,1,0,69
Vaud,District de Nyon,Bursinel,1,4,0,85,1,4,0,0,0,18
Vaud,District de Nyon,Bursins,7,6,0,116,4,8,0,0,0,26
Vaud,District de Nyon,Burtigny,2,0,0,61,0,3,0,0,0,11
Vaud,District de Nyon,Dully,6,2,2,140,2,14,0,1,0,29
Vaud,District de Nyon,Essertines-sur-Rolle,4,2,1,116,1,2,0,0,0,39
Vaud,District de Nyon,Gilly,13,10,0,315,4,21,0,0,0,54
Vaud,District de Nyon,Luins,1,5,0,144,6,10,0,2,0,18
Vaud,District de Nyon,Mont-sur-Rolle,11,32,1,598,18,21,0,13,0,75
Vaud,District de Nyon,Perroy,6,7,4,325,7,12,0,1,0,87
Vaud,District de Nyon,Rolle,67,177,6,1880,78,109,4,16,0,414
Vaud,District de Nyon,Tartegnin,0,0,0,53,0,3,0,0,0,3
Vaud,District de Nyon,Vinzel,1,2,0,66,1,3,0,0,0,6
Vaud,District de l'Ouest lausannois,Crissier,232,251,1,2420,112,11,4,0,0,450
Vaud,District de l'Ouest lausannois,Prilly,433,322,4,3510,221,34,5,1,0,664
Vaud,District de l'Ouest lausannois,Renens (VD),672,623,2,6713,459,44,4,10,0,1899
Vaud,District de l'Ouest lausannois,Bussigny,135,117,0,2473,111,25,1,1,0,370
Vaud,District de l'Ouest lausannois,Chavannes-prÃ¯Â¿Â½s-Renens,181,303,2,2440,149,45,2,1,0,821
Vaud,District de l'Ouest lausannois,Ecublens (VD),424,527,6,3905,166,51,8,3,0,961
Vaud,District de l'Ouest lausannois,Saint-Sulpice (VD),86,203,4,1616,64,73,0,7,0,161
Vaud,District de l'Ouest lausannois,Villars-Sainte-Croix,6,5,0,205,7,0,0,0,0,36
Vaud,District de la Broye-Vully,Avenches,93,55,3,1239,21,3,0,0,0,158
Vaud,District de la Broye-Vully,Cudrefin,6,5,0,199,1,3,0,0,0,14
Vaud,District de la Broye-Vully,Faoug,2,2,0,142,3,2,0,0,0,6
Vaud,District de la Broye-Vully,Vully-les-Lacs,18,14,0,430,12,1,0,1,0,64
Vaud,District de la Broye-Vully,Bussy-sur-Moudon,6,0,0,20,0,0,0,0,0,0
Vaud,District de la Broye-Vully,Chavannes-sur-Moudon,1,2,0,8,1,0,0,0,0,2
Vaud,District de la Broye-Vully,Curtilles,1,0,0,30,1,0,0,0,0,2
Vaud,District de la Broye-Vully,Dompierre (VD),1,0,0,22,5,0,0,0,0,1
Vaud,District de la Broye-Vully,Hermenches,1,0,0,40,0,0,0,0,0,0
Vaud,District de la Broye-Vully,Lovatens,0,0,0,7,1,0,0,0,0,0
Vaud,District de la Broye-Vully,Lucens,189,99,1,982,38,4,0,0,0,220
Vaud,District de la Broye-Vully,Moudon,309,127,0,1755,80,7,1,1,0,492
Vaud,District de la Broye-Vully,PrÃ¯Â¿Â½vonloup,4,0,0,17,2,0,0,0,0,0
Vaud,District de la Broye-Vully,Rossenges,1,2,0,11,1,0,0,0,0,3
Vaud,District de la Broye-Vully,Syens,0,3,0,32,1,0,0,0,0,0
Vaud,District de la Broye-Vully,Villars-le-Comte,0,0,0,11,0,0,0,0,0,0
Vaud,District de la Broye-Vully,Vucherens,9,1,0,84,3,1,0,0,0,5
Vaud,District de la Broye-Vully,Corcelles-le-Jorat,2,3,0,62,0,0,0,0,0,9
Vaud,District de la Broye-Vully,Ropraz,2,4,1,69,3,6,0,0,0,15
Vaud,District de la Broye-Vully,Vulliens,0,0,1,59,1,1,0,0,0,4
Vaud,District de la Broye-Vully,Champtauroz,1,0,0,9,0,0,0,0,0,0
Vaud,District de la Broye-Vully,Chevroux,3,0,0,40,0,0,0,0,0,2
Vaud,District de la Broye-Vully,Corcelles-prÃ¯Â¿Â½s-Payerne,65,36,0,462,17,0,0,0,0,107
Vaud,District de la Broye-Vully,Grandcour,12,8,0,115,5,1,0,0,0,7
Vaud,District de la Broye-Vully,Henniez,5,3,0,58,7,1,0,0,0,3
Vaud,District de la Broye-Vully,Missy,3,5,0,46,4,0,0,0,0,1
Vaud,District de la Broye-Vully,Payerne,390,217,0,2553,100,12,4,0,0,805
Vaud,District de la Broye-Vully,Trey,1,1,0,27,0,1,0,0,0,1
Vaud,District de la Broye-Vully,Treytorrens (Payerne),1,0,0,8,1,0,0,0,0,1
Vaud,District de la Broye-Vully,Villarzel,2,1,0,56,3,0,0,0,0,4
Vaud,District de la Broye-Vully,Valbroye,46,19,0,592,14,5,2,0,0,79
Vaud,District de la Riviera-Pays-d'Enhaut,ChÃ¯Â¿Â½teau-d'Oex,9,16,6,747,7,13,0,1,0,89
Vaud,District de la Riviera-Pays-d'Enhaut,RossiniÃ¯Â¿Â½re,0,3,0,60,2,0,0,0,0,6
Vaud,District de la Riviera-Pays-d'Enhaut,Rougemont,2,7,0,255,4,11,0,1,0,31
Vaud,District de la Riviera-Pays-d'Enhaut,Chardonne,8,34,2,517,16,25,0,5,0,113
Vaud,District de la Riviera-Pays-d'Enhaut,Corseaux,20,41,1,424,31,24,0,1,0,82
Vaud,District de la Riviera-Pays-d'Enhaut,Corsier-sur-Vevey,58,57,0,771,26,8,1,1,0,141
Vaud,District de la Riviera-Pays-d'Enhaut,Jongny,5,10,0,270,6,16,0,7,0,44
Vaud,District de la Riviera-Pays-d'Enhaut,Montreux,969,1945,9,6469,311,149,8,16,0,1616
Vaud,District de la Riviera-Pays-d'Enhaut,La Tour-de-Peilz,227,241,0,2435,131,56,4,25,0,444
Vaud,District de la Riviera-Pays-d'Enhaut,Vevey,599,689,4,5237,250,111,15,20,0,1329
Vaud,District de la Riviera-Pays-d'Enhaut,Veytaux,44,29,1,201,8,2,0,2,0,32
Vaud,District de la Riviera-Pays-d'Enhaut,Blonay - Saint-LÃ¯Â¿Â½gier,62,91,11,1799,114,104,0,24,0,434
Vaud,District du Gros-de-Vaud,Bettens,1,3,0,96,2,3,0,0,0,4
Vaud,District du Gros-de-Vaud,Bournens,2,0,0,71,8,0,0,0,0,14
Vaud,District du Gros-de-Vaud,Boussens,6,2,0,124,3,4,0,0,0,12
Vaud,District du Gros-de-Vaud,Daillens,6,1,0,161,5,1,0,0,0,4
Vaud,District du Gros-de-Vaud,Lussery-Villars,0,0,0,77,4,0,0,0,0,1
Vaud,District du Gros-de-Vaud,Mex (VD),1,1,0,135,14,3,0,4,0,26
Vaud,District du Gros-de-Vaud,Penthalaz,63,23,0,707,30,9,0,0,0,86
Vaud,District du Gros-de-Vaud,Penthaz,11,6,0,368,13,4,0,1,0,28
Vaud,District du Gros-de-Vaud,Sullens,4,7,0,143,2,6,0,0,0,19
Vaud,District du Gros-de-Vaud,Vufflens-la-Ville,2,7,1,161,5,4,0,0,0,15
Vaud,District du Gros-de-Vaud,Assens,5,6,0,217,3,2,0,0,0,9
Vaud,District du Gros-de-Vaud,Bercher,5,4,1,165,8,3,1,0,0,31
Vaud,District du Gros-de-Vaud,Bottens,2,5,0,156,6,0,0,1,0,21
Vaud,District du Gros-de-Vaud,Bretigny-sur-Morrens,1,2,0,133,7,3,0,0,0,6
Vaud,District du Gros-de-Vaud,Cugy (VD),23,30,1,474,19,8,0,0,0,106
Vaud,District du Gros-de-Vaud,Echallens,46,29,4,864,25,5,0,0,0,234
Vaud,District du Gros-de-Vaud,Essertines-sur-Yverdon,11,1,0,106,3,1,0,1,0,8
Vaud,District du Gros-de-Vaud,EtagniÃ¯Â¿Â½res,6,18,0,186,9,0,0,0,0,15
Vaud,District du Gros-de-Vaud,Fey,0,2,0,77,7,1,0,0,0,3
Vaud,District du Gros-de-Vaud,Froideville,12,13,0,372,10,2,0,0,0,54
Vaud,District du Gros-de-Vaud,Morrens (VD),3,6,0,144,3,1,0,0,0,28
Vaud,District du Gros-de-Vaud,Oulens-sous-Echallens,7,1,0,66,0,0,0,1,0,9
Vaud,District du Gros-de-Vaud,Pailly,0,0,0,62,0,1,0,0,0,2
Vaud,District du Gros-de-Vaud,PenthÃ¯Â¿Â½rÃ¯Â¿Â½az,0,0,0,22,0,0,0,0,0,0
Vaud,District du Gros-de-Vaud,Poliez-Pittet,1,1,0,87,4,1,0,0,0,19
Vaud,District du Gros-de-Vaud,Rueyres,0,0,0,31,0,0,0,0,0,2
Vaud,District du Gros-de-Vaud,Saint-BarthÃ¯Â¿Â½lemy (VD),5,0,0,74,2,3,0,0,0,8
Vaud,District du Gros-de-Vaud,Villars-le-Terroir,4,6,0,121,4,2,0,0,0,9
Vaud,District du Gros-de-Vaud,Vuarrens,4,6,0,114,2,4,0,0,0,9
Vaud,District du Gros-de-Vaud,Montilliez,2,9,1,223,13,4,0,0,0,6
Vaud,District du Gros-de-Vaud,GoumoÃ¯Â¿Â½ns,4,2,0,99,6,2,0,0,0,13
Vaud,District du Gros-de-Vaud,Boulens,1,0,1,17,4,4,0,0,0,1
Vaud,District du Gros-de-Vaud,Ogens,1,0,0,32,1,0,0,0,0,3
Vaud,District du Gros-de-Vaud,Montanaire,20,4,0,260,6,3,0,0,0,22
Vaud,District du Gros-de-Vaud,Jorat-Menthue,8,8,0,193,4,6,0,1,0,14
Vaud,District du Gros-de-Vaud,Oppens,0,1,0,39,1,0,0,1,0,7
Vaud,District du Jura-Nord vaudois,Bonvillars,0,5,0,33,0,1,0,0,0,6
Vaud,District du Jura-Nord vaudois,Bullet,2,1,0,34,0,0,0,0,0,3
Vaud,District du Jura-Nord vaudois,Champagne,1,3,0,153,1,0,0,0,0,16
Vaud,District du Jura-Nord vaudois,Concise,4,5,0,130,3,1,0,0,0,7
Vaud,District du Jura-Nord vaudois,Corcelles-prÃ¯Â¿Â½s-Concise,3,0,0,37,0,0,0,0,0,2
Vaud,District du Jura-Nord vaudois,Fiez,0,0,0,35,0,0,0,0,0,1
Vaud,District du Jura-Nord vaudois,Fontaines-sur-Grandson,1,0,0,27,0,2,0,0,0,0
Vaud,District du Jura-Nord vaudois,Giez,0,1,0,62,4,1,0,0,0,2
Vaud,District du Jura-Nord vaudois,Grandevent,2,0,0,21,1,0,0,1,0,0
Vaud,District du Jura-Nord vaudois,Grandson,34,18,0,518,21,6,0,1,0,63
Vaud,District du Jura-Nord vaudois,Mauborget,0,0,0,8,0,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Mutrux,0,0,0,6,0,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Novalles,0,1,0,7,0,0,0,0,0,1
Vaud,District du Jura-Nord vaudois,Onnens (VD),3,0,0,56,1,1,0,0,0,1
Vaud,District du Jura-Nord vaudois,Provence,3,0,0,31,1,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Sainte-Croix,90,64,0,608,41,3,0,0,0,124
Vaud,District du Jura-Nord vaudois,TÃ¯Â¿Â½venon,9,3,0,99,2,2,0,0,0,1
Vaud,District du Jura-Nord vaudois,L'Abergement,0,0,0,15,0,0,0,0,0,1
Vaud,District du Jura-Nord vaudois,Agiez,3,1,0,55,4,0,0,0,0,3
Vaud,District du Jura-Nord vaudois,Arnex-sur-Orbe,7,4,0,57,2,1,0,1,0,1
Vaud,District du Jura-Nord vaudois,Ballaigues,8,8,0,169,15,2,0,0,0,12
Vaud,District du Jura-Nord vaudois,Baulmes,4,5,0,120,6,4,0,0,0,23
Vaud,District du Jura-Nord vaudois,Bavois,8,4,0,109,1,4,0,0,0,14
Vaud,District du Jura-Nord vaudois,Bofflens,0,0,0,12,0,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,BretonniÃ¯Â¿Â½res,1,2,0,16,3,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Chavornay,82,94,0,872,44,5,0,2,0,188
Vaud,District du Jura-Nord vaudois,Les ClÃ¯Â¿Â½es,1,0,0,21,0,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Croy,0,10,0,41,1,1,0,0,0,1
Vaud,District du Jura-Nord vaudois,Juriens,1,1,0,20,2,0,0,0,0,2
Vaud,District du Jura-Nord vaudois,Lignerolle,7,0,0,62,3,1,0,0,0,7
Vaud,District du Jura-Nord vaudois,Montcherand,2,3,0,52,0,0,0,0,0,4
Vaud,District du Jura-Nord vaudois,Orbe,181,134,0,1562,63,5,3,3,0,322
Vaud,District du Jura-Nord vaudois,La Praz,0,0,0,18,0,0,0,0,0,1
Vaud,District du Jura-Nord vaudois,Premier,0,0,0,18,1,0,0,0,0,2
Vaud,District du Jura-Nord vaudois,Rances,0,1,0,45,5,1,0,0,0,2
Vaud,District du Jura-Nord vaudois,RomainmÃ¯Â¿Â½tier-Envy,2,2,0,66,2,2,0,0,0,4
Vaud,District du Jura-Nord vaudois,Sergey,0,0,0,14,0,0,0,0,0,0
Vaud,District du Jura-Nord vaudois,Valeyres-sous-Rances,2,5,0,92,1,0,0,0,0,7
Vaud,District du Jura-Nord vaudois,Vallorbe,124,44,0,828,52,9,0,0,0,135
Vaud,District du Jura-Nord vaudois,Vaulion,4,0,0,34,1,0,0,0,0,6
Vaud,District du Jura-Nord vaudois,Vuiteboeuf,4,3,0,80,0,0,0,0,0,15
